#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
king_central_african;Imalik;;;;;;;;;;;x
kingdom_of_central_african;Arrima of;;;;;;;;;;;x
duke_central_african;Ayaz;;;;;;;;;;;x
duchy_of_central_african;Ayazate of;;;;;;;;;;;xx
count_central_african;Rwazia;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
;;;;;;;;;;
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
;;;;;;;;;;
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MOVEMENT_SPEED;Movement Speed;Vitesse de déplacement;Bewegungsgeschwindigkeit;;;;;;;;;;;x
EVTDESCancrel.0217;It is the dead of night when a sudden chill comes upon you. You open your eyes and sit up only to see [From.GetFirstName] standing at the foot of your bed staring at you in complete silence. After rubbing the sleep out of your eyes, you look again and now there is no sign of the child.;Au beau milieu de la nuit, un frisson vous envahit soudain. Vous ouvrez les yeux et vous redressez pour découvrir [From.GetFirstName], debout au pied de votre lit qui vous regarde fixement dans un silence complet. Vous frottez vos yeux encore embrumés puis plus rien, l'enfant a disparu.;Mitten in der Nacht fröstelt es Euch plötzlich. Ihr öffnet die Augen und setzt Euch auf, nur um [From.GetFirstName] am Fuß deines Bettes zu sehen, Euch still anstarrend. Nachdem Ihr Euch den Schlaf aus den Augen gerieben habt, schaut Ihr erneut hin, doch nun gibt es kein Zeichen von dem Kind.;;Es totalmente de noche, cuando sientes un repentino escalofrío. Abres los ojos y te sientas sólo para ver a [From.GetFirstName] al pie de tu cama mirándote en completo silencio. Te frotas los ojos para quitarte el sueño, vuelves a mirar y no hay ni rastro del niño.;;;;;;;;;x
EVTOPTAancrel.0217;Was it a dream?;Ai-je rêvé ?;War das ein Traum ?;;¿Fue un sueño?;;;;;;;;;x
EVTDESCancrel.0219;[From.GetFirstName] is sitting on the floor, playing with [From.GetHerHis] toys when something dark suddely seems to come over the child. While spasming wildly, [From.GetFirstName] cries out in a tongue foreign to you and looks wildy about, looking for shelter from.. something.;[From.GetFirstName] est assis(e) au sol, jouant avec ses jouets, quand une sombre chose semble soudainement l'envahir. Secoué(e) de spasmes, [From.GetFirstName] crie dans une langue qui vous est étrangère et ses yeux se révulsent.;[From.GetFirstName] sitzt auf dem Boden und spielt mit [From.GetHerHis] Spielsachen, als plötzlich etwas Dunkles über das Kind kommt. Wild zuckend schreit [From.GetFirstName] in fremden Zungen, mit nach hinten gerollten Augen.;;[From.GetFirstName] está sentado en el suelo, jugando con [From.GetHerHis] juguetes cuando algo oscuro parece sucederle al niño. Mientras tiene violentos espasmos, [From.GetFirstName] grita en un idioma extranjero  y [From.GetHerHis] ojos ruedan hacia dentro de [From.GetHerHis] cabeza.;;;;;;;;;x
EVTOPTAancrel.0219;That can't be a good sign...;C'est de bien mauvais augure...;Das kann kein gutes Zeichen sein…;;Eso no puede ser una buena señal…;;;;;;;;;x
EVTDESCancrel.0221;An inhuman wail interrupts your sleep, and you hurry outside with your sword. On the ground in front of the castle you find [From.GetFirstName] running around in circles around a burning fire.;Un cri inhumain vous réveille et vous vous ruez à l'extérieur, la hache à la main. Vous apercevez [From.GetFirstName], la tête à l'envers, courant à quatre pattes comme une araignée, en faisant de grands cercles devant la longère.;Ein unmenschlicher Schrei unterbricht Euren Schlaf und mit Eurer Axt eilt Ihr nach draußen. Auf dem Boden vor dem Langhaus findet Ihr [From.GetFirstName] im Kreis rennend vor, gleich einer Spinne auf allen Vieren laufend.;;Un aullido inhumano interrumpe tu sueño, y sales afuera apresuradamente con tu hacha. En el suelo frente a la casa comunal encuentras a [From.GetFirstName] corriendo en círculos arriba y abajo a cuatro patas como una araña.;;;;;;;;;x
EVTOPTAancrel.0221;[This.Religion.GetRandomGodNameCap] help me...;Que [This.Religion.GetRandomGodNameCap] me vienne en aide...;[This.Religion.GetRandomGodNameCap] hilf mir…;;[This.Religion.GetRandomGodNameCap] ayúdame…;;;;;;;;;x
EVTDESCancrel.0224;The corpse of [From.GetTitledName] was discovered today at the bottom of a steep ravine with a broken neck. It seems to have been a tragic accident ordained by the gods, but strangely, [FromFrom.GetFirstName] was seen standing next to the ravine, peering down into it just before the tragedy was revealed.;Le corps de [From.GetTitledName] a été découvert aujourd'hui au fond d'un ravin escarpé, le cou brisé. Ce semble être un tragique accident, un châtiment des dieux, mais, étrangement, peu de temps avant qu'on ait eu vent de cette tragédie, on a vu [FromFrom.GetFirstName] près du ravin, observant quelque chose en contrebas.;Die Leiche von [From.GetTitledName] wurde heute, am Boden einer steilen Schlucht mit gebrochenem Genick, entdeckt. Es scheint ein tragischer Unfall zu sein, hervorgebracht durch den Willen der Götter, doch seltsamerweise wurde [FromFrom.GetFirstName] ganz in der Nähe gesehen, kurz bevor die Tragödie entdeckt wurde.;;El cadáver de [From.GetTitledName] fue descubierto hoy en el fondo de un barranco con el cuello roto. Parece haber sido un trágico accidente ordenado por los dioses, pero extrañamente, [FromFrom.GetFirstName] fue visto de pie junto a la quebrada, mirando hacia abajo justo antes de que se produjera la tragedia.;;;;;;;;;x
EVTOPTAancrel.0224;Curious...;Curieux...;Seltsam…;;Curioso…;;;;;;;;;x
EVTDESCancrel.0227;[From.GetTitledName] was found impaled on a wooden fence just outside your courtyard this morning. You can only deduce that [From.GetSheHe] fell on the fence from the roof of your stable, though what business [From.GetSheHe] had up there you cannot fathom. Poor [FromFrom.GetFirstName] was the first one to lay eyes on the gruesome scene...;Ce matin, [From.GetTitledName] a été trouvé(e) empalé(e) sur une clôture de bois à l'extérieur de la longère. Vous déduisez qu'[From.GetSheHe] était sur le toit de la longère avant de tomber sur la clôture, mais ce qu'[From.GetSheHe] y faisait, vous n'en avez aucune idée. Pauvre [FromFrom.GetFirstName] qui a vu cette horrible scène en premier... ;[From.GetTitledName] wurde, direkt vor Eurem Langhaus auf einem Holzzaun aufgespießt, gefunden. Es scheint, als sei [From.GetSheHe] vom Dach deines Langhauses gefallen, doch was [From.GetSheHe] dort oben zu tun hatte, ist unklar. [FromFrom.GetFirstName] erblickte die grauenvolle Szene unglückseligerweise als Erstes...;;[From.GetTitledName] fue encontrado esta mañana atravesado en una valla de madera fuera de tu casa comunal. Sólo puedes deducir que [From.GetSheHe] se cayó en la valla desde el tejado de la casa comunal, aunque lo que [From.GetSheHe] hacía allí arriba no lo puedes comprender. El pobre [FromFrom.GetFirstName] fue el primero en ver la horripilante escena...;;;;;;;;;x
EVTOPTAancrel.0227;Yes, an interesting coincidence...;En effet, c'est une étrange coïncidence...;Welch seltsamer Zufall…;;Sí, una interesante coincidencia…;;;;;;;;;x
EVTDESCancrel.0230;[From.GetTitledName] was found stuffed head first into a barrel full of rain water this morning, with only [From.GetHerHis] pale, rigid legs visible above the surface. Your guards speculate that [From.GetSheHe] tripped, somehow fell into the barrel and then tragically drowned. [FromFrom.GetFirstName] was found playing just nearby, but doesn't seem to have seen anything.;Ce matin, [From.GetTitledName] a été trouvé(e) la tête au fond du tonneau d'eau de pluie, on ne voyait dépasser que ses jambes pales et raides. Vos gardes présument qu'[From.GetSheHe] a trébuché et glissé dans le tonneau, se noyant ainsi. [FromFrom.GetFirstName] jouait dans les parages, mais n'a semble-t-il rien vu.;[From.GetTitledName] wurde heute morgen Kopf voran in einem Wasserfass gefunden, nur die fahlen, starren Beine sichtbar über der Wasseroberfläche. Eure Wachen spekulieren, dass [From.GetSheHe] stolperte, irgendwie in das Fass fiel und ertrank. [FromFrom.GetFirstName] spielte ganz in der Nähe, hat aber scheinbar nichts gesehen. ;;[From.GetTitledName] fue encontrado esta mañana con la cabeza metida en un barril lleno de agua de lluvia, con sólo [From.GetHerHis] pálidas y rígidas piernas visibles sobre la superficie. Tus guardias especulan que [From.GetSheHe] se tropezó, de alguna manera cayó en el barril y luego se ahogó trágicamente. [FromFrom.GetFirstName] fue encontrado jugando muy cerca, pero no parece haber visto nada.;;;;;;;;;x
EVTOPTAancrel.0230;Yes... I suppose it could have happened that way...;Oui... Je suppose que c'est arrivé ainsi...;Ja… Ich glaube, es könnte so passiert sein.;;Sí… Supongo que puede haber pasado así…;;;;;;;;;x
changeling_child_acts_strange;[From.GetFirstName]'s behavior concerns you sometimes.\n;Le comportement de [From.GetFirstName] vous inquiète parfois.;Manchmal bereitet Euch [From.GetFirstName]s Verhalten Sorgen.;;La conducta de [From.GetFirstName] a veces te preocupa.;;;;;;;;;x
changeling_trade_approved;You approve the trade.;Vous approuvez l'exorcisme.;Ihr erlaubt den Exorzismus.;;Apruebas el exorcismo.;;;;;;;;;x
changeling_trade_denied;You refuse the trade.;Vous refusez l'exorcisme.;Ihr verbietet den Exorzismus.;;Rechazas el exorcismo.;;;;;;;;;x
changeling_trade_begins;You pace back and forth.;Vous faites les cent pas.;Ihr könnt Euch nicht entscheiden.;;Vas de un lado a otro.;;;;;;;;;x
EVTDESCancrel.0233;[From.GetTitledName] ambushes you as you leave your personal grove and speaks to you in a pleading voice. [FromFrom.GetFirstName] has clearly been taking by the lesser Sidhe, [FromFrom.GetSheHe] has been replaced with a changeling. I must try to contact the Sidhe and perform a trade, there is no other way, but I won't lie - the child may or may not survive the ordeal. Nevertheless, the child must be saved.;[From.GetTitledName] se met en travers de votre chemin alors que vous quittez votre longère et vous demande d'une voix plaintive : 'Il faut purger [FromFrom.GetFirstName] du mal qu'[FromFrom.GetSheHe] porte en [FromFrom.GetHerHim]. Nous n'avons d'autre choix. Je peux célébrer un rituel galdr, mais je dois vous dire la vérité : l'enfant peut ne pas survivre à cette épreuve. Le démon doit être vaincu.';[From.GetTitledName] überrascht Euch, als Ihr gerade Euer Langhaus verlasst und spricht mit flehender Stimme: '[FromFrom.GetFirstName] muss von dem Bösen befreit werden, das in dem Kind lauert. Es gibt keinen anderen Weg! Ich kann das Galdr-Ritual durchführen, doch ich werde nicht lügen: Das Kind wird den Ritus vielleicht nicht überleben. Dennoch - der Dämon muss vernichtet werden!';;[From.GetTitledName] te tiende una emboscada cuando sales de la casa comunal y te habla con una voz suplicante. [FromFrom.GetFirstName] debe ser purgado del mal que [FromFrom.GetSheHe] lleva en [FromFrom.GetHerHim]. No hay otra manera. Puedo realizar un ritual galdr, pero no te voy a mentir, el niño puede o no sobrevivir a la terrible experiencia. Sin embargo, el demonio será vencido.;;;;;;;;;x
EVTOPTAancrel.0233;Perform the ritual.;Lancez le rituel.;Führt das Ritual durch.;;Realizar el ritual.;;;;;;;;;x
EVTOPTBancrel.0233;If you so much as touch [FromFrom.GetFirstName]...;Si vous osez toucher à [FromFrom.GetFirstName]...;Wehe, wenn Ihr [FromFrom.GetFirstName] auch nur anrührt…;;Si se te ocurre tocar a [FromFrom.GetFirstName]...;;;;;;;;;x
EVTDESCancrel.0234;The druidic ritual to contact the Sidhe has begun. The child is brought to a raised platform in a grove where [FromFrom.GetFirstName] awaits surrounded by chanting maidens. You are not permitted to witness the sacred ritual itself, so you depart the grove and wait.;Le rituel galdr pour purifier votre progéniture de son mal commence. On emmène l'enfant dans un bosquet sur une plateforme surélevée. Là, [FromFrom.GetFirstName] l'attend, entourée de jeunes filles qui chantent. Vous ne pouvez assister à ce rituel sacré, vous quittez donc le bosquet et attendez.;Das Galdr-Ritual, um Euer Kind vom Bösen zu befreien, hat begonnen. Es wird zu einer Plattform in einem Hain geführt, wo [FromFrom.GetFirstName] umgeben von singenden Mädchen wartet. Es ist nicht erlaubt, dass Ihr das heilige Ritual beobachtet, also verlasst Ihr den Wald und wartet. ;;El ritual galdr para limpiar a tu engendro del mal ha comenzado. El niño es llevado a una plataforma elevada en un bosque donde [FromFrom.GetFirstName] espera rodeado de doncellas cantando. Tú no estás autorizado a presenciar el ritual sagrado, por lo que sales del bosque y esperas.;;;;;;;;;x
EVTOPTAancrel.0234;[This.Religion.GetRandomGodNameCap] preserve us.;Que [This.Religion.GetRandomGodNameCap] nous garde du mal.;[This.Religion.GetRandomGodNameCap] rette uns!;;[This.Religion.GetRandomGodNameCap] protégenos.;;;;;;;;;x
EVTDESCancrel.0237;The incantations from the grove suddenly stop, and several maidens, their white gowns red with someone else's blood, run past screaming. Fearing the worst you hurry back, but when you reach the platform you find only the butchered remains of [From.GetFirstName]... and [FromFrom.GetFirstName] laying unconscious next to them.;Les incantations qui proviennent du bosquet s'arrêtent soudainement et plusieurs jeunes filles, la robe blanche maculée du sang d'un autre, en sortent en hurlant. Craignant le pire, vous accourez à la plateforme où vous ne trouvez que des restes déchiquetés de [From.GetFirstName]... et [FromFrom.GetFirstName] tout sourire juste à côté.;Die Gesänge aus dem Hain hören plötzlich auf und einige der Mädchen, ihre weißen Kleider rot von fremden Blut, rennen schreiend davon. Das Schlimmste befürchtend eilt Ihr zurück, doch als Ihr die Plattform erreicht, findet Ihr nur die zerfleischten Überreste von [From.GetFirstName]... und [FromFrom.GetFirstName] steht lächelnd daneben.;;Los encantamientos de la arboleda paran de repente, y varias doncellas, con sus togas blancas de color rojo con la sangre de otra persona, pasan corriendo gritando. Temiendo lo peor te das prisa en regresar, pero al llegar a la plataforma sólo encuentras los restos descuartizados de [From.GetFirstName]... y [FromFrom.GetFirstName] sonriendo a su lado.;;;;;;;;;x
EVTOPTAancrel.0237;[This.Religion.GetRandomGodNameCap] preserve us...;Que [This.Religion.GetRandomGodNameCap] nous garde du mal.;[This.Religion.GetRandomGodNameCap] rette uns!;;[This.Religion.GetRandomGodNameCap] protégenos…;;;;;;;;;x
EVTDESCancrel.0238;A solemn procession of maidens led by [From.GetTitledName] finally emerges from the grove, but there is no sign of [FromFrom.GetFirstName]. It is done, [From.GetFirstName] announces. The changeling has been sent back... but I fear there was no way to save your child. The Sidhe are fickle beings.;Une procession solennelle de jeunes filles, guidée par [From.GetTitledName] émerge finalement du bosquet mais nul signe de [FromFrom.GetFirstName]. 'C'est fait, annonce [From.GetFirstName]. Le démon n'est plus... mais je crains n'avoir pu sauver votre enfant. Le mal était trop enraciné.';Eine feierliche Prozession von Mädchen, angeführt von [From.GetTitledName], verlässt endlich den Hain, aber ohne ein Zeichen von [FromFrom.GetFirstName]. 'Es ist vollbracht,' meint [From.GetFirstName]. 'Der Dämon ist nicht mehr... doch ich fürchte, es gab keinen Weg, das Kind zu retten. Das Verderben war schon zu tief eingedrungen.';;Una solemne procesión de doncellas lideradas por [From.GetTitledName] finalmente emerge del bosque, pero no hay ninguna señal de [FromFrom.GetFirstName]. Ya está hecho, anuncia [From.GetFirstName]. El demonio ya no está... pero me temo que no ha habido manera de salvar a tu hijo. La corrupción simplemente fue demasiado profunda.;;;;;;;;;x
EVTOPTAancrel.0238;Then your life is forfeit as well, druid!;Vous paierez de votre vie, sorcière !;Dann ist auch Euer Leben verwirkt, Hexe!;;¡Entonces también perderás tu vida, buja!;;;;;;;;;x
EVTOPTBancrel.0238;Leave while you still can, [From.GetFirstName], and never return.;Sauvez-vous pendant que vous le pouvez, [From.GetFirstName], et ne revenez plus jamais.;Verschwindet, so lange Ihr noch könnt und kehrt niemals zurück, [From.GetFirstName].;;Vete mientras puedas, [From.GetFirstName], y no vuelvas nunca.;;;;;;;;;x
EVTOPTCancrel.0238;You have my thanks... it had to be done.;Je vous remercie... ce devait être fait.;Ich danke Euch… es musste vollbracht werden.;;Te doy las gracias… había que hacerlo.;;;;;;;;;x
EVTDESCancrel.0239;The chanting from the grove comes closer and [From.GetTitledName] appears together with [FromFrom.GetFirstName], flanked on either side by singing maidens. The child looks shaken, but otherwise unharmed. It is done, [From.GetFirstName] announces. The child has been saved.;Les chants qui proviennent du bosquet se rapprochent et [From.GetTitledName] apparaît en compagnie de [FromFrom.GetFirstName] et entouré des jeunes filles qui chantent. L'enfant semble secoué mais sain et sauf. 'C'est fait, annonce [From.GetFirstName]. Le démon n'est plus. [FromFrom.GetFirstName] est de nouveau [FromFrom.GetHerselfHimself].';Die Gesänge aus dem Hain kommen näher und [From.GetTitledName] erscheint zusammen mit [FromFrom.GetFirstName], flankiert von singenden Mädchen. Das Kind wirkt verwirrt, aber unverletzt. 'Es ist vollbracht,' ruft [From.GetFirstName] aus. 'Der Dämon ist hinfort. [FromFrom.GetFirstName] ist wieder [FromFrom.GetHerselfHimself].';;Los cantos de la arboleda se oyen más cerca y [From.GetTitledName] aparece junto a [FromFrom.GetFirstName], flanqueado a ambos lados por doncellas cantando. El niño se ve sacudido, pero por lo demás sano y salvo. Ya está hecho, anuncia [From.GetFirstName]. El demonio ya no existe. [FromFrom.GetFirstName] es [FromFrom.GetHerselfHimself] de nuevo.;;;;;;;;;x
EVTOPTAancrel.0239;Thank the gods!;Les dieux soient loués !;Den Göttern sei gedankt!;;¡Gracias a los dioses!;;;;;;;;;x
EVTDESCancrel.0240;The chanting from the grove comes closer and [From.GetTitledName] appears together with [FromFrom.GetFirstName], flanked on either side by singing maidens. The child's vacant stare hints that something is wrong. It is done, [From.GetFirstName] announces. The changeling has been sent back, but the struggle was great. I fear it has left scars on [FromFrom.GetFirstName] that may never heal...;Les chants qui proviennent du boisé se rapprochent et [From.GetTitledName] apparaît avec [FromFrom.GetFirstName], entourés de jeunes filles qui chantent. Le regard fixe et vide de votre enfant indique que quelque chose ne tourne pas rond. 'C'est fait, annonce [From.GetFirstName]. Le démon n'est plus, mais ce fut une dure bataille. Je crains que [FromFrom.GetFirstName] n'ait subi d'incurables séquelles.';Die Gesänge aus dem Hain kommen näher und [From.GetTitledName] erscheint zusammen mit [FromFrom.GetFirstName], flankiert von singenden Mädchen. Der starre Blick des Kindes zeigt, dass etwas nicht stimmt. 'Es ist vollbracht,' ruft [From.GetFirstName] aus. 'Der Dämon ist hinfort, doch der Kampf war schwer. Ich fürchte, er hat bei [FromFrom.GetFirstName] Narben hinterlassen, die vielleicht niemals heilen werden...';;Los cantos de la arboleda se oyen más cerca y [From.GetTitledName] aparece junto a [FromFrom.GetFirstName], flanqueado a ambos lados por doncellas cantando. La vacante mirada del niño revela que algo anda mal. Ya está hecho, anuncia [From.GetFirstName]. El demonio ya no existe, pero la lucha fue enorme. Me temo que ha dejado cicatrices en [FromFrom.GetFirstName] que quizá nunca curen...;;;;;;;;;x
EVTDESCancrel.0241;You have known since you were a child that you were not fully.. normal. The druids say that you were switched at birth and that your strange temperament and short fuse are due to yor otherworldy nature, for you are a changeling, half human, half sidhe or maybe... half fomorian?;FRENCH;GERMAN;;SPANISH;;;;;;;x
EVTOPTAancrel.0241;It is my time now;French;German;;Spanish;;;;;;;;;x
changeling;Changeling;French;German;;Spanish;;;;;;;;;;;x
changeling_desc;This character is thought to be a changeling, switched at birth by fairies;French;German;;Spanish;;;;;;;;;;;x
county_of_central_african;Rwazy of;;;;;;;;;;;x
k_masmuda;Masmuda;;;;;;;;;;;x
k_masmuda_adj;Masmudan;;;;;;;;;;;x
k_novgorod_republic;Novgorod;;;;;;;;;;;;;x
k_novgorod_republic_adj;Novgorodian;;;;;;;;;;;;;x
city_king_russian;Knyaz;;;;;;;;;;;;;x
city_count_russian;Posadnik;;;;;;;;;;;;;x
city_duke_russian;Velikiy Posadnik;;;;;;;;;;;;;x
BM_NOVGOROD;Novgorod Republic;;;;;;;;;;;;;x
BM_NOVGOROD_DESC;The Novgorodian Veche have unanimously removed their Rurikovich prince, declaring a new Republic governed by the Veche itself as well as the merchantile and ecclesiastical factions. Many of the Rurikids are outraged, many of them claiming the Principality as theirs by right. The Republic is wary of this threat to its existence, but also looks to the tribal lands to its East and West for possible expansion routes;;;;;;;;;;;;;x
EVTNAME_NOV_4;The Novgorod Republic;;;;;;;;;;;;;x
EVTDESC_NOV_4;The Boyars and merchants of the great city of Novgorod have unanimously rejected the rule of feudal princes. They have declared a new government, to be ruled by the collective will of the Veche and headed by the Posadnik of Novgorod.;;;;;;;;;;;;;x
EVTOPTA_NOV_4;Interesting news.;;;;;;;;;;;;;x
EVTOPTB_NOV_4;More competition...;;;;;;;;;;;;;x
EVTDESC_NOV_10;The merchants running one of your Trade Posts have abandoned their allegiance to your dynasty! They now serve one of the patrician families in the newly born Novgorod Republic, claiming that the upstart Republic affords them better opportunities to profit.;Les marchands ayant la charge d'un de vos comptoirs ont rompu leur allégeance envers votre dynastie ! Ils sont à présent au service d'un des familles patriciennes de la naissante Hanse, prétendant que cette ambitieuse ligue commerciale leur offre de meilleures opportunités.;Die Kaufleute, die einen Ihrer Handelsposten leiten, haben Ihrer Dynastie die Gefolgschaft aufgekündigt! Sie arbeiten jetzt für eine der Patrizierfamilien in der neu geborenen Hanse, mit der Behauptung, dass dieses Handelsbündnis von Emporkömmlingen ihnen bessere Möglichkeiten bietet, zu profitieren.;;¡Los mercaderes que dirigen uno de tus puestos de comercio han terminado su relación con tu familia! Ahora sirven a la recién creada Hansa, con la excusa de que la nueva liga comercial les permite mayores oportunidades de beneficios.;;;;;;;;;x
EVTOPTA_NOV_10;Ingrates!;;;;;;;;;;;;;x
temple_duchy_russian;Archbishopric;Prince-évêque;Prinzen-Erzbistum;;Arzobispado;;;;;;;;;x
temple_duke_russian;Archbishop;Prince-évêque;Prinzen-Erzbistum;;Arzobispado;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
;;;;;;;;;;
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
mend_great_schism_catholic;Mend the Great Schism;Mettre fin au Grand Schisme;Heile das Große Schisma;;Reparar el Gran Cisma;;;;;;;;;x
mend_great_schism_catholic_desc;The Great Schism saw the Christian Church divided into two branches, but if all five of the episcopal sees of the Pentarchy could be restored under our rule to the Catholic faith, there may be a chance to finally reunite Christendom.;L'Église chrétienne s'est vu divisée en deux lignées par le Grand Schisme, mais si la totalité des cinq sièges épiscopaux de la Pentarchie peuvent être rétablis sous le règne de Rome et de la foi orthodoxe, il y a peut-être une chance de réunir enfin la C;Das Große Schisma sah die christliche Kirche in zwei Teile zerfallen, doch wenn alle fünf episkopalen Arme der Pentarchie wieder unter römischer Herrschaft und in orthodoxem Glauben vereint sind, besteht eine Chance, das Christentum wieder zu vereinen.;;El Gran Cisma dividió la Iglesia Cristiana en dos ramas, pero si las cinco sedes episcopales de la Pentarquía pueden ser recuperadas bajo el dominio romano y la fe ortodoxa, podría haber una oportunidad de reunir finalmente la cristiandad.;;;;;;;;;x
EVTTOOLTIPCathSchism.100;The Great Schism is mended and Christendom reunited.;Le Grand Schisme est terminé et toutes les églises chrétiennes sont réunies.;Das Große Schisma wurde geheilt und das Christentum wieder vereint.;;El Gran Cisma terminó y se reunió cristiandad.;;;;;;;;;x
EVTNAMECathSchism.100;The Great Schism Mended;La Fin du Grand Schisme;Das Große Schisma wurde geheilt ;;El Gran Cisma terminado;;;;;;;;;x
EVTDESCCathSchism.100;At last the Great Schism between the Western Catholic Church and the Eastern Orthodox Church has been mended. With the spread of Catholicism and the reunification of the Pentarchy, including the vital episcopal see of Constantinople, the Orthodox faith now holds little sway over the people of Europe. There will be those who still cling to it, but they will be few in number and the Pentarchy can once more claim universal rule over all of Christendom.;Enfin le Grand Schisme entre l'Église catholique d'Occident et l'Église orthodoxe d'Orient est terminé. Avec l'expansion de l'orthodoxie et la réunification de la Pentarchie, incluant l'important siège épiscopal de Rome, la foi catholique n'a plus la même;Endlich wurde das Große Schisma zwischen der westlichen katholischen Kirche und der östlichen orthodoxen Kirche geheilt. Mit der Ausbreitung der Rechtgläubigkeit und der Wiedervereinigung der Pentarchie, unter Einbindung aller fünf Episkopale Roms, hat de;;Por fin, el Gran Cisma entre la Iglesia Católica Occidental y la Iglesia Ortodoxa Oriental ha sido reparado. Con la expansión de la Ortodoxia y la reunificación de la Pentarquía, incluida la vital sede episcopal de Roma, la fe católica tiene ahora poca influencia sobre la gente en Europa. Habrá quienes todavía se aferren a ella, pero serán pocos en número y la  Pentarquía puede reclamar una vez más el dominio universal sobre toda la cristiandad.;;;;;;;;;x
EVTOPTACathSchism.101;If that's the way the wind is blowing...;Si c'est ainsi que le vent souffle...;Daher also weht der Wind ...;;Parece que es por donde sopla el viento ...;;;;;;;;;x
EVTOPTBCathSchism.101;I will never give up my faith!;Jamais je ne renierai ma foi !;Ich werde meinen Glauben niemals aufgeben!;;¡Nunca abandonaré mi fe!;;;;;;;;;x
EVTDESCCathSchism.102;With the now under Catholic control, the Patriarchate of Antioch has been properly restored as one of the episcopal sees of the Pentarchy in the Western Catholic Church. It was originally founded by Saint Peter the Apostle, who is regarded as the first Pope by the Western Catholic Church.;Comme la cité est de nouveau sous le contrôle de l'Empire romain d'Orient, le Patriarcat d'Antioche a formellement été restitué à l'un des sièges épiscopaux de la Pentarchie au sein de l'Église orthodoxe orientale. Il a été fondé à l'origine par Saint Pie;Nun da die Stadt erneut unter der Kontrolle Ost-Roms ist, wurde das Patriarchat von Antiochien, als einer der bischöflichen Arme der Pentarchie in der Orthodoxen Kirche des Ostens, wiederhergestellt. Es wurde ursprünglich vom Heiligen Apostel Petrus gegrü;;Con la ciudad de nuevo bajo el control romano del este, el Patriarcado de Antioquía ha sido debidamente reinstaurado como una de las sedes episcopales de la Pentarquía en la Iglesia Ortodoxa Oriental, la cual fue originalmente fundada por San Pedro Apóstol, considerado el primer Papa de la Iglesia católica occidental.;;;;;;;;;x
EVTDESCCathSchism.103;With the city now under Catholic control, the Patriarchate of Jerusalem has been properly restored as one of the episcopal sees of the Pentarchy in the Western Catholic Church. It was originally founded by Saint James the Just, who was made head of the Church in Jerusalem soon after the death of Jesus.;Comme la cité est de nouveau sous le contrôle de l'Empire romain d'Orient, le Patriarcat de Jérusalem a formellement été restitué à l'un des sièges épiscopaux de la Pentarchie au sein de l'Église orthodoxe orientale. Il a été fondé à l'origine par Saint J;Nun da die Stadt erneut unter der Kontrolle Ost-Roms ist, wurde das Patriarchat von Jerusalem, als einer der bischöflichen Arme der Pentarchie in der Orthodoxen Kirche des Ostens, wiederhergestellt. Es wurde ursprünglich vom Heiligen Jakobus, dem Gerechte;;Con la ciudad de nuevo bajo el control romano del este, el Patriarcado de Jerusalén ha sido debidamente reinstaurado como una de las sedes episcopales de la Pentarquía en la Iglesia Ortodoxa Oriental, la cual fue originalmente fundada por Santiago el Justo, que fue nombrado jefe de la Iglesia en Jerusalén poco después de la  muerte de Jesús.;;;;;;;;;x
EVTDESCCathSchism.104;With the city now under Catholic control, the Patriarchate of Alexandria has been properly restored as one of the episcopal sees of the Pentarchy in the Western Catholic Church. It was originally founded by Saint Mark the Evangelist, who became Alexandria's first patriarch.;Comme la cité est de nouveau sous le contrôle de l'Empire romain d'Orient, le Patriarcat d'Alexandrie a formellement été restitué à l'un des sièges épiscopaux de la Pentarchie au sein de l'Église orthodoxe orientale. Il a été fondé à l'origine par Saint M;Nun da die Stadt erneut unter der Kontrolle Ost-Roms ist, wurde das Patriarchat von Alexandrien, als einer der bischöflichen Arme der Pentarchie in der Orthodoxen Kirche des Ostens, wiederhergestellt. Es wurde ursprünglich vom Heiligen Evangelist Markus g;;Con la ciudad de nuevo bajo el control romano del este, el Patriarcado de Alejandría ha sido debidamente reinstaurado como una de las sedes episcopales de la Pentarquía en la Iglesia Ortodoxa Oriental, que originalmente fue fundada por San Marcos Evangelista, el primer patriarca de Alejandría. ;;;;;;;;;x
