#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
IS_NOT_LOVER_OF;Is NOT a Lover of §Y$WHO$§!;N'est pas l'amant(e) de §Y$WHO$§!;Ist KEIN Liebhaber von §Y$WHO$§!;;No es un amante de §Y$WHO$§!;;;;;;;;;x
EVTDESC_RoI_3202;Lately, you have been enganging in long philosophical conversations with [From.GetFirstNameWithNick], your court guru. You have been discussing Buddhism, and how you can become master over your desires and weaknessess and eliminate the suffering they cause in your soul.;Ces derniers temps, vous vous êtes livré à de longues conversations philosophiques avec [From.GetFirstNameWithNick], le gourou de votre cour. Vous avez parlé du bouddhisme, de la maîtrise de vos désirs et de vos faiblesses, et de la souffrance que ces émo;In letzter Zeit habt Ihr ausführliche philosophische Diskussionen mit [From.GetFirstNameWithNick], Eurem Hofguru, geführt. Ihr habt Euch über den Buddhismus unterhalten und wie Ihr Euer Verlangen und Eure Schwächen meistern und das Leid, das sie Eurer See;;Últimamente has participado en largas conversaciones filosóficas con [From.GetFirstName WithNick], tu gurú de la corte. Habéis discutido sobre el budismo, y cómo puedes convertirte en maestro de tus deseos y debilidades y eliminar el sufrimiento que causan en el alma.;;;;;;;;;x
EVTOPTA_RoI_3202;I feel I have been helped by this!;Je sens que tout cela m'a aidé !;Meinem Eindruck nach hat mir dies geholfen!;;¡Siento que esto me ha ayudado!;;;;;;;;;x
EVTOPTB_RoI_3202;It's no use!;Balivernes !;Das bringt nichts!;;¡Es inútil!;;;;;;;;;x
obj_buddhist_stop_drinking;Stop Drinking;Fini la boisson;Entsagt dem Alkohl;; Deja de beber;;;;;;;;;x
obj_buddhist_stop_drinking_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to abandon [This.GetHerHis] harmful drinking habits.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à abandonner son penchant pour la boisson qui lui cause tant de souffrances.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, [This.GetHerHis]e schädlichen Trinkgewohnheiten abzulegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a abandonar [This.GetHerHis] dañinos hábitos de consumir bebidas alcohólicas.;;;;;;;;;x
obj_buddhist_reject_empty_pleasures_title;Learn to Reject Empty Pleasures;Apprendre à rejeter les plaisirs inutiles;Lernt, leere Vergnügungen abzulehnen;;Aprender a Rechazar Placeres Vacíos;;;;;;;;;x
obj_buddhist_reject_empty_pleasures_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject emply pleasures.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter les plaisirs inutiles.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, leere Vergnügungen abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar placeres vacíos..;;;;;;;;;x
obj_buddhist_abstain_sexual_excess_title;Learn to Abstain from Excesses of the Flesh;Apprendre à s'abstenir des excès de la chair;Lernt, fleischlichen Exzessen zu entsagen;; Aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_buddhist_abstain_sexual_excess_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to abstain from excesses of the flesh.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à s'abstenir des excès de la chair.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, fleischlichen Exzessen zu entsagen.;;[This.GetTitledFirstName ], como budista devoto/a, trata de aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_buddhist_reject_cruelty_title;Reject Cruelty;Rejeter la cruauté;Lehnt Grausamkeit ab;; Rechazar la crueldad;;;;;;;;;x
obj_buddhist_reject_cruelty_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject cruelty.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter la cruauté.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, Grausamkeit abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar la crueldad.;;;;;;;;;x
obj_buddhist_temperance_food_title;Learn Temperance with Food;Apprendre à modérer son appétit;Lernt Mäßigung beim Essen;; Aprender a ser moderado con la comida;;;;;;;;;x
obj_buddhist_temperance_food_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to eat without excess.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à manger sans excès.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, beim Essen Maß zu halten.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a dejar de comer en exceso.;;;;;;;;;x
obj_buddhist_reject_greed_title;Learn to Reject the Poison of Greed;Apprendre à rejeter le poison de l'avarice;Lernt, das Gift der Gier abzulehnen;;Aprender a rechazar el veneno de la codicia;;;;;;;;;x
obj_buddhist_reject_greed_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject the poison that greed brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter ce poison de l'esprit qu'est l'avarice.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Gier abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la codicia trae a la mente.;;;;;;;;;x
obj_buddhist_reject_envy_title;Learn to Reject Envy;Apprendre à rejeter l'envie;Lernt, Neid abzulehnen;; Aprender a rechazar la envidia;;;;;;;;;x
obj_buddhist_reject_envy_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject the poison that envy brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter ce poison de l'esprit qu'est l'envie.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Neid abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la envidia trae a la mente.;;;;;;;;;x
obj_buddhist_reject_hate_title;Learn to Reject Hate;Apprendre à rejeter la haine;Lernt, Hass abzulehnen;; Aprender a rechazar el odio;;;;;;;;;x
obj_buddhist_reject_hate_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject the poison that hate and anger brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter la haine et la colère qui sont des poisons de l'esprit.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Hass und Zorn abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que el odio y la ira traen a la mente.;;;;;;;;;x
obj_buddhist_reject_pride_title;Learn to Reject Pride;Apprendre à rejeter l'orgueil;Lernt, Stolz abzulehnen;; Aprender a rechazar el orgullo;;;;;;;;;x
obj_buddhist_reject_pride_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject pride.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter l'orgueil.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, den Stolz abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el orgullo.;;;;;;;;;x
obj_buddhist_defeat_fear_title;Defeat Fear;Vaincre la peur;Besiegt die Furcht;; Vencer el Miedo;;;;;;;;;x
obj_buddhist_defeat_fear_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to defeat [This.GetHerHis] fear of the world and of the designs of others.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à vaincre sa peur du monde et des projets d'autrui.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, [This.GetHerHis] Furcht vor der Welt und der Hinterhältigkeit anderer Menschen zu besiegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a derrotar [This.GetHerHis] miedo al mundo y a los designios de otros.;;;;;;;;;x
temple_barony_of_hindu;Mandir of;Mandir de;Mandir von;; Mandir de;;;;;;;;;x
temple_barony_of_buddhist;Vihara of;Vihara de;Vihara von;; Vihara de;;;;;;;;;x
temple_barony_of_jain;Derasar of;Derasar de;Derasar von;; Derasar de;;;;;;;;;x
DEATH_SACRIFICED;was offered up in sacrifice to Pagan gods by $KILLER$;a été offert en sacrifice aux dieux païens par $KILLER$;wurde von $KILLER$ in einem Opferritual den heidnischen Göttern geopfert;;fue ofrecido en sacrificio a los dioses Paganos a manos de $KILLER$;;;;;;;;;x
obj_become_paragon_of_enlightenment_title;Become Paragon of Enlightenment;Devenir un modèle de spiritualité;Werdet zu einem Symbol der Erleuchtung;;Convertirse en Ejemplo de Iluminación;;;;;;;;;x
obj_become_paragon_of_enlightenment_desc;[This.GetTitledFirstName] strives to improve [This.GetHerHis] [This.Religion.GetPietyName] and become enlightened, an inspiration to all of [This.GetHerHis] faith.;[This.GetTitledFirstName] tente d'améliorer son score de [This.GetPietyName] et d'atteindre la lumière. C'est une inspiration pour tous ceux de sa religion.;[This.GetTitledFirstName] strebt danach, [This.GetHerHis] [This.GetPietyName] zu verbessern, erleuchtet zu werden und allen [ThisGetHerHis] Glaubensgenossen als Inspiration zu dienen.;;[This.GetTitledFirstName] se esfuerza en mejorar [This.GetHerHis] [This.GetPietyName] y alcanzar el estado de iluminación, una inspiración para [ThisGetHerHis] fe.;;;;;;;;;x
opinion_enlightened;Enlightened;Illuminé;Erleuchtet;;Iluminado;;;;;;;;;x
paragon_of_enlightenment;Paragon of Enlightenment;Modèle de spiritualité;Symbol der Erleuchtung;;Ejemplo de Iluminación;;;;;;;;;x
EVTTOOLTIP1_RoI_2001;Reply is sent to [FromGetFullName];Réponse envoyée à [FromGetFullName];Antwort wird gesendet an [FromGetFullName];;Respuesta enviada a [FromGetFullName];;;;;;;;;x
brahmin_desc;This character belongs to the Brahmin caste. It is the Indian caste of priests and scholars, highest in the caste hierarchy.;Ce personnage appartient à la caste des brahmanes En Inde, c'est la caste des prêtres et des érudits, la plus haute caste dans la hiérarchie.;Dieser Charakter gehört zur Kaste der Brahmanen. Es handelt sich dabei um die indische Kaste der Priester und Gelehrten, die in der Kastenhierarchie ganz oben steht.;;Este personaje pertenece a la casta de los brahmanes. Es la casta hindú de sacerdotes y eruditos, la más alta en la jerarquía de castas.;;;;;;;;;x
kshatriya_desc;This character belongs to the Kshatriya caste. It is the Indian caste of warriors and kings, second in the caste hierarchy.;Ce personnage appartient à la caste des kshatriyas En Inde, c'est la caste des guerriers et des rois, la deuxième caste dans la hiérarchie.;Dieser Charakter gehört zur Kaste der Kshatriya an. Es handelt sich dabei um die indische Kaste der Krieger und Könige, die in der Kastenhierarchie an zweiter Stelle steht.;;Este personaje pertenece a la casta de Kshatriya. Es la casta hindú de guerreros y reyes, segunda en la jerarquía de castas.;;;;;;;;;x
vaishya_desc;This character belongs to the Vaishya caste. It is the Indian caste of traders and artisans, third in the caste hierarchy.;Ce personnage appartient à la caste des vaishyas En Inde, c'est la caste des marchands et des artisans, la troisième caste dans la hiérarchie.;Dieser Charakter gehört der Kaste der Vaishya an. Es handelt sich dabei um die Kaste der Händler und Handwerker, die in der Kastenhierarchie an dritter Stelle steht.;;Este personaje pertenece a la casta Vaishya. Es la casta hindú de comerciantes y artesanos, tercera en la jerarquía de castas.;;;;;;;;;x
convert_indian_branch;Change Religious Branch;Changer de dévotion;Religiösen Zweig ändern;;Cambio de poder religioso;;;;;;;;;x
jain_ahimsa_tooltip;This act violates the Jain doctrine of Ahimsa, or non-violence;Cette action enfreint la doctrine jaïnite de l'Ahimsa, la non-violence.;Diese Handlung verstößt gegen das jainistische Prinzip des Ahimsa, der Gewaltlosigkeit;;Este acto viola la doctrina jainista de Ahimsa, o no-violencia;;;;;;;;;x
ARRANGE_MARRIAGE_DESC;Arrange a marriage with one of the most eligible potential spouses available.;Organiser un mariage avec le/la meilleur(e) prétendant(e) parmi ceux/celles disponibles.;Arrangiere eine Heirat mit einem der begehrtesten potenziellen Partner, der zur Verfügung steht.;;Organizar un matrimonio con uno de los cónyuges más codiciados en potencia disponibles.;;;;;;;;;x
alert_demesne_too_big_instant;§YDemense too Big§!;§YTrop de possessions§!;§YDomäne zu groß§!;;¡Heredad demasiado grande! ;;;;;;;;;x
alert_demesne_too_big_delayed;Your demesne has §Y$NUM$§!/§Y$MAX$§! holdings, causing inefficient taxation, troop recruitment and resentment among your vassals.;Vos possessions comportent §Y$NUM$§!§Y$MAX$§! régions, ce qui affecte le prélèvement de l'impôt et le recrutement des troupes, et cause un ressentiment parmi vos vassaux.;Eure Domäne enthält §Y$NUM$§!/§Y$MAX$§! Liegenschaften, wodurch die Besteuerung und die Truppenaushebung ineffizient sind und und Unmut unter Euren Vassallen verursacht wird.;;¡Tu heredad tiene §Y$NUM$§!/§Y$MAX$§! propiedades, causando tributación ineficiente, reclutamiento de tropas y resentimiento entre tus vasallos.;;;;;;;;;x
horse_archers_modifier;Combat Modifier boost to Horse Archer Troops: $PERC$;Bonus de combat pour les troupes d'archers à cheval $PERC$;Kampfkrafterhöhung der berittenen Bogenschützen: $PERC$;;Modificador de Combate apoyar a tropas de arqueros a caballo: $PERC$;;;;;;;;;x
camel_cavalry_modifier;Combat Modifier boost to Camel Mounted Troops: $PERC$;Bonus de combat pour les chameaux $PERC$;Kampfkrafterhöhung der Kamelreiter: $PERC$;;Modificador de Combate apoyar a tropas montadas en camello: $PERC$;;;;;;;;;x
war_elephants_modifier;Combat Modifier boost to Elephant Mounted Troops: $PERC$;Bonus de combat pour les éléphants $PERC$;Kampfkrafterhöhung der Elefantenreiter: $PERC$;;Modificador de combate apoyar a tropas montadas en elefante: $PERC$;;;;;;;;;x
EVTDESC_RoI_500;Some traveling merchants from Europe have arrived, seeking audience. They say they are from Venice and are on a long journey to reach the court of the Khan in in the far east.;Des marchands venus d'Europe demandent audience. Ils disent venir de Venise et avoir pour destination la cour du grand Khan, plus loin à l'Est.;Ein paar reisende Händler aus Europa sind eingetroffen und erbitten eine Audienz. Sie sagen, sie würden aus Venedig stammen und befänden sich auf einer langen Reise an den Hof des Khans im fernen Osten.;;Han llegado algunos comerciantes que viajan desde Europa en busca de audiencia. Dicen que son de Venecia y están en un largo viaje para llegar a la corte del Khan en en el lejano este.;;;;;;;;;x
EVTOPTA_RoI_500;Bring them before me, I shall speak to them.;Faites-les venir, j'aimerais leur parler.;Bringt sie zu mir, ich werde mit ihnen sprechen.;;Tráiganmelos, voy a hablar con ellos.;;;;;;;;;x
EVTOPTB_RoI_500;These people do not interest me. Send them away.;Ces gens ne m'intéressent pas. Renvoyez-les.;Diese Leute interessieren mich nicht. Schickt sie fort.;;Estas personas no me interesan. Mándalos fuera.;;;;;;;;;x
EVTDESC_RoI_501;The merchants turn out to be brothers, going by the names of Niccoló Polo and Matteo Polo, and Niccoló's son Marco is also traveling with them.They petition you to provide an escort or guides for travelling east through your realm.;Il s'avère que les marchands sont deux frères du nom de Niccoló Polo and Matteo Polo. Le fils de Niccoló, un certain Marco, les accompagne. Ils vous demandent de leur fournir une escorte ou des guides afin de traverser les régions orientales de votre roya;Es stellt sich heraus, dass es sich bei den Händlern um Brüder handelt mit den Namen Niccoló Polo und Matteo Polo, auch Niccolós Son Marco reist mit ihnen. Sie ersuchen Euch um eine Eskorte oder einen Führer, um Richtung Osten durch Euer Reich zu reisen.;;Resulta que los comerciantes eran hermanos, con los nombres de Niccol Polo y Matteo Polo, y el hijo de Niccol, Marco, también viaja con ellos. Te piden que les proporciones una escolta de guías para viajar al este a través de tu reino.;;;;;;;;;x
EVTOPTA_RoI_501;I will provide seasoned guides.;Ils auront des guides expérimentés.;Ich stelle ihnen erfahrene Führer zur Seite.;;Voy a proporcionar guías experimentados.;;;;;;;;;x
EVTOPTB_RoI_501;I will provide seasoned guides and an armed escort.;Ils auront des guides expérimentés, ainsi qu'une escorte armée.;Ich stelle ihnen erfahrene Führer und eine bewaffnete Eskorte zur Verfügung.;;Voy a proporcionar guías experimentados y una escolta armada.;;;;;;;;;x
EVTOPTC_RoI_501;I'm sure they they can manage on their own.;Ils sauront très bien faire sans mon aide.;Ich bin sicher, sie schaffen es auch alleine.;;Estoy seguro de que pueden valerse por sí mismos.;;;;;;;;;x
EVTDESC_RoI_502;The Polo brothers thank you gratefully for your assistance. The next day they set off eastwards, strengthened by the aid you have provided.;Les frères Polo vous témoignent leur gratitude pour l'aide que vous leur apportez. Le jour suivant, ils se mettent en route vers l'Est, accompagnés de l'aide que vous leur avez fournie.;Die Polo-Brüder danken Euch für Eure Unterstützung aus vollstem Herzen. Am nächsten Tag brechen sie Richtung Osten auf, gestärkt durch die Hilfe, die Ihr ihnen gewährt habt.;;Los hermanos Polo te agradecen tu ayuda. Al día siguiente se ponen en marcha hacia el Este, fortalecidos por la ayuda que les has proporcionado.;;;;;;;;;x
EVTOPTA_RoI_502;I wish them a good journey.;Souhaitons-leur bon voyage.;Ich wünsche Ihnen eine gute Reise.;; Les deseo un buen viaje.;;;;;;;;;x
EVTDESC_RoI_503;The Polo brothers thank you for the audience. After spending the night in town, they set off again the next day.;Les frères Polo vous remercient de les avoir reçus. Après une nuit passée en ville, ils repartent le lendemain.;Die Polo-Brüder danken Euch für die Audienz. Nachdem sie die Nacht in der Stadt verbrachten, brechen sie am nächsten Morgen auf.;;Los hermanos Polo te quiere agradecer por la audiencia. Después de pasar la noche en la ciudad, se ponen en marcha de nuevo al día siguiente.;;;;;;;;;x
EVTOPTA_RoI_503;What strange men.;Quels étranges personnages.;Was für seltsame Typen.;;Qué hombres más extraños.;;;;;;;;;x
EVTDESC_RoI_504;You have received an unexpected visit! The Venetian merchants Niccoló, Matteo and Marco Polo have once again arrived at your court. They explain that they reached the Far East and are now returning after a successful voyage, wanting to stop at your palace to thank you for the valuable aid you offered when they last came by. And they have brought gifts.;Vous avez une visite imprévue ! Les marchands Niccoló, Matteo et Marco Polo sont de retour en ville. Ils vous expliquent avoir atteint l'Extrême-Orient et être sur le chemin du retour. Ils voulaient faire halte à votre palais pour vous remercier de l'aide;Ihr habt unerwartete Besucher! Die Händler aus Venedig, Niccoló, Matteo und Marco Polo sind wieder an Euren Hof zurückgekehrt. Sie berichten, dass sie den Fernen Osten erreicht hätten und nun nach einer erfolgreichen Reise auf dem Rückweg bei Eurem Palast;;¡Has recibido una visita inesperada! Los mercaderes venecianos Niccol, Matteo y Marco Polo han llegado una vez más a tu corte. Te explican que llegaron del Lejano Este y ahora están regresando después de un viaje exitoso, con ganas de parar en tu palacio para darte las gracias por la valiosa ayuda que les ofreciste la última vez que pasaron por allí. Y han traído regalos.;;;;;;;;;x
EVTOPTA_RoI_504;Come, tell me tales of the East, my friends...;Approchez, mes amis, et parlez-moi de l'Orient...;Kommt, erzählt mir Geschichten aus dem Osten, meine Freunde…;;Venga, contadme cuentos del Este, amigos...;;;;;;;;;x
EVTDESC_RoI_3302;[From.GetFirstNameWithNick], your Court Guru, has been very keen to discuss matters of society and tradition with you lately. He expresses his views that the caste system is destructive and inhuman, and that men and women should be treated as equals. He even suggests that you become a champion of change by inviting the poor and the casteless to dine with you at your table.;[From.GetFirstNameWithNick], le gourou de votre cour, semble très porté sur les discussions autour de la société et des traditions ces derniers temps. Il parle du système de castes qu'il trouve destructeur et inhumain, et déclare que les hommes et les fem;[From.GetFirstNameWithNick], Euer Hofguru, war in letzter Zeit sehr erpicht darauf, mit Euch Fragen gesellschaftlicher oder traditioneller Natur zu diskutieren. Er brachte seine Meinung zum Ausdruck, dass das Kastensystem gesellschaftsschädlich und unmens;;[From.GetFirstNameWithNick], tu gurú de la corte, ha estado muy interesado en los últimos días en hablarte de los asuntos de la sociedad y la tradición. Expresa su opinión de que el sistema de castas es destructivo e inhumano, y que los hombres y las mujeres deben ser tratados como iguales. Incluso te aconseja que te conviertas en un campeón del cambio, y que invites a los pobres y los sin casta a cenar contigo en tu mesa.;;;;;;;;;x
EVTOPTA_RoI_3302;What nonsense!;C'est ridicule !;Was für ein Unsinn!;;¡Qué tontería!;;;;;;;;;x
EVTOPTB_RoI_3302;You are too wise for this age, my friend.;Vous être trop sage pour votre âge, mon ami.;Ihr seid zu weise für dieses Zeitalter, mein Freund.;;Eres demasiado sabio para esta edad, mi amigo.;;;;;;;;;x
EVTTITLE_RoI_3402;Guru meditation;La méditation du gourou;Guru-Meditation;;Meditación del Gurú;;;;;;;;;x
EVTDESC_RoI_3402;In order to reach inner peace and become a stronger and more harmonious person, you have been practising meditation with your guru, [From.GetFirstNameWithNick].\n\nYou have spent many moments reaching for your inner self, focusing, breathing, finding tranquility and harmony. You contemplate yourself within the universe, the universe within yourself, and your place in time and outside time.\n\nAnd little by little, you are beginning to feel the difference.;Afin de connaître la paix intérieure et de devenir une personne plus forte et plus harmonieuse, vous vous entraînez à la méditation avec votre gourou [From.GetFirstNameWithNick].\n\nVous avez passé de longs moments à communiquer avec votre moi intérieur, ;Um inneren Frieden zu erreichen und eine stärkere und harmonischere Persönlichkeit zu entwickeln, habt Ihr regelmäßig zusammen mit Eurem Guru [From.GetFirstNameWithNick] meditiert.\n\nIhr habt viele Momente damit verbracht, Euer inneres Selbst zu finden, ;;Para llegar a la paz interior y convertirte en una persona más fuerte y más armoniosa, has practicado la meditación con tu gurú, [From.GetFirstNameWithNick].\n\Has dedicado muchos momentos para llegar a tu interior, enfocando, respirando, encontrando tranquilidad y armonía. Te contemplas a ti mismo en el universo, el universo dentro de ti mismo y tu lugar en el tiempo y fuera del tiempo.\n\nY poco a poco, estás empezando a notar la diferencia...;;;;;;;;;x
EVTOPTA_RoI_3402;Om bhur bhuvah svah.;Om bhur bhuvah svah.;Om bhur bhuvah svah.;;Om bhur bhuvah svah.;;;;;;;;;x
EVTOPTB_RoI_3402;Om mani padme hum.;Om mani padme hum.;Om mani padme hum.;;Om mani padme hum.;;;;;;;;;x
EVTOPTC_RoI_3402;Namo arihantanam.;Namo arihantanam.;Namo arihantanam.;;Namo arihantanam.;;;;;;;;;x
EVTOPTK96500;Master Jungle Terrain.;Maîtriser la jungle.;Meistert das Dschungelgebiet.;;Terreno de selva maestro.;;;;;;;;;x
EVTOPTL96500;Focus on War Elephants.;Développer les éléphants de guerre.;Konzentriert Euch auf die Kriegselefanten.;;Centrarse en elefantes de guerra.;;;;;;;;;x
EVTDESC_RoI_3505;My [Root.GetLordLady], the province of [From.GetName] is in disarray. There are many reports of deep-set corruption among religious officials of the [Root.Religion.GetName] faith.;Notre [Root.GetLordLady], la province de [From.GetName] connaît des troubles. De nombreux rapports font état d'une corruption endémique au sein du clergé [Root.Religion.GetName].;Oh [Root.GetLordLady], die Provinz [From.GetName] ist in Aufruhr. Es gibt viele Berichte, dass unter den Anführern der [Root.Religion.GetName] Religion tiefverwurzelte Korruption herrschen soll.;;Mi [Root.GetLordLady], la provincia de [From.GetName] está en desorden. Hay muchos reportes de profunda corrupción entre los funcionarios religiosos de la fe [Root.Religion.GetName].;;;;;;;;;x
EVTOPTA_RoI_3505;This is most worrying.;C'est très inquiétant.;Dies ist höchst besorgniserregend.;;Esto es muy preocupante.;;;;;;;;;x
EVTDESC_RoI_3509;Good news, my [Root.GetLordLady]! Thanks to the resurgence of power of the [Root.Religion.GetName] faith, the corruption in the province of [From.GetName] has been eradicated.;Bonne nouvelle, notre [Root.GetLordLady] ! Grâce au regain de puissance du culte [Root.Religion.GetName], la corruption a été éradiquée dans la province de [From.GetName].;Gute Neuigkeiten, oh [Root.GetLordLady]! Dank der Erstarkens der Religion [Root.Religion.GetName]  wurde der Korruption in der Provinz [From.GetName] ein Ende bereitet.;;¡Buenas noticias, mi [Root.GetLordLady]! Gracias al resurgimiento del poder en la fe de [Root.Religion.GetName], la corrupción en la provincia de [From.GetName] se ha erradicado.;;;;;;;;;x
EVTOPTA_RoI_3509;Excellent!;Excellent !;Hervorragend!;;¡Excelente!;;;;;;;;;x
EVTDESC_RoI_3515;My [Root.GetLordLady], there are worrying news from the province of [From.GetName]. The [Root.Religion.GetnName] faith is weakening and a strange local death cult have taken over several temples.;Notre [Root.GetLordLady], d'inquiétantes nouvelles nous parviennent de la province de [From.GetName]. Le culte [Root.Religion.GetName] faiblit et un étrange culte de la mort local a conquis plusieurs temples.;Oh [Root.GetLordLady], die Nachrichten aus der Provinz [From.GetName] geben Anlass zur Besorgnis. Die Religion [Root.Religion.GetName]  verliert an Stärke und ein merkwürdiger lokaler Totenkult hat mehrere Tempel übernommen.;;Mi [Root.GetLordLady], hay noticias preocupantes de la provincia de [From.GetName]. La fe de [Root.Religion.GetnName] se está debilitando y un extraño culto local a la muerte se ha apoderado de varios templos.;;;;;;;;;x
EVTOPTA_RoI_3515;This is not good.;Je n'aime pas ça.;Das ist keine gute Nachricht.;;Esto no es nada de bueno.;;;;;;;;;x
EVTDESC_RoI_3519;Good news, my [Root.GetLordLady]! Thanks to the resurgence of power of the [Root.Religion.GetName] faith, the power of the local death cults in the province of [From.GetName] has been eradicated.;Bonne nouvelle, notre [Root.GetLordLady] ! Grâce au regain de puissance du culte [Root.Religion.GetName], le culte de la mort qui se développait dans la région a disparu de la province de [From.GetName].;Gute Neuigkeiten, oh [Root.GetLordLady]! Dank des Erstarkens der Religion [Root.Religion.GetName] ist der Einfluss des lokalen Totenkults in der Provinz [From.GetName] nun ausgelöscht.;;¡Buenas noticias, mi [Root.GetLordLady]! Gracias al resurgimiento del poder de la fe [Root.Religion.GetName], el poder de los cultos a la muerte en la provincia de [From.GetName] se ha erradicado.;;;;;;;;;x
EVTOPTA_RoI_3519;By [Root.Religion.GetRandomGodName], that is good news!;[Root.Religion.GetRandomGodName] soit loué, voilà une bonne nouvelle !;Bei [Root.Religion.GetRandomGodName], das sind tatsächlich gute Neuigkeiten!;;Por [Root.Religion.GetRandomGodName],áesto es una buena noticia!;;;;;;;;;x
EVTDESC_RoI_3525;Bad news, my [Root.GetLordLady]! The people of [From.GetName] have long been losing faith in the ways of [Root.Religion.GetRandomGodName]. Now the majority of the province's population have switched to the [From.Religion.GetName] faith!;Mauvaise nouvelle, notre [Root.GetLordLady] ! Le peuple de [From.GetName] connaît depuis longtemps un déclin du culte qu'il voue à [Root.Religion.GetRandomGodName]. Désormais, la majorité de la population de la province a adopté la religion [From.Religion;Schlechte Neuigkeiten, oh [Root.GetLordLady]! Seit langer Zeit schon verlieren die Einwohner von [From.GetName] immer mehr ihren Glauben an [Root.Religion.GetRandomGodName]. Jetzt ist die Mehrheit der Einwohner der Provinz zur Religion [From.Religion.GetN;;¡Malas noticias, mi [Root.GetLordLady]! La gente de [From.GetName] ha estado durante mucho tiempo perdiendo la fe en los caminos de [Root.Religion.GetRandomGodName].áAhora la mayoría de la población de la provincia ha cambiado a la fe [From.Religion.GetName]!;;;;;;;;;x
EVTOPTA_RoI_3525;Bad news indeed!;Mauvaise nouvelle, en effet !;Das sind in der Tat schlechte Neuigkeiten!;;¡En realidad muy malas noticias!;;;;;;;;;x
EVTDESC_RoI_3535;My [Root.GetLordLady], the province of [From.GetName] is experiencing much turmoil due to tensions between different religious factions of the [From.Religion.GetName] faith. It has gone as far as street battles taking place between supporters of different interpretations of [From.Religion.GetScriptureName].;Notre [Root.GetLordLady], la province de [From.GetName] connaît des troubles importants en raison de tensions entre différentes factions au sein de la religion [From.Religion.GetName]. Ces tensions vont jusqu'à des affrontements dans les rues entre adepte;Oh [Root.GetLordLady], die Provinz [From.GetName] ist in Aufruhr aufgrund von Spannungen zwischen den unterschiedlichen religiösen Splittergruppen der Religion [From.Religion.GetName]. Dies führte bis hin zu Straßenschlachten zwischen den Anhängern versch;;Mi [Root.GetLordLady], la provincia de [From.GetName] está sufriendo mucha confusión debido a las tensiones entre las diferentes facciones religiosas de la [From.Religion.GetName]. Ha empeorado tanto que las batallas callejeras ahora tienen lugar entre los partidarios de diferentes interpretaciones de [From.Religion.GetScriptureName].;;;;;;;;;x
