#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2H;Our Imperial administration allows us to revoke our rightful capital of §Y$CAPITAL$§! without objections from the aristocracy.;Notre administration impériale nous permet de révoquer notre capital qui lui revient de §Y$CAPITAL$§! sans objection de la part de l'aristocratie.;Unsere kaiserlichen Verwaltung ermöglicht es uns, unseren rechtmäßigen Hauptstadt §Y$CAPITAL$§! ohne Einwände von der Aristokratie widerrufen.;;Nuestra administración imperial nos permite revocar nuestra capital que le corresponde de §Y$CAPITAL$§! sin objeciones por parte de la aristocracia.;;;;;;;;;x
EVTNAMESOS.14;Hibernia Captured;;;;;;;;;;;x
EVTNAMESOS.40;Soissons Triumphant;;;;;;;;;;;x
EVTDESCSOS.40;At last, the Roman Empire's territories are completely restored. ;;;;;;;;;;;x
sardinian;Sardinian;;;;;;;;;;;x
african_romance;African Romance;;;;;;;;;;;x
romano_hispanic;Romano-Hispanic;;;;;;;;;;;x
romano_gothic;Romano-Gothic;;;;;;;;;;;x
EVTDESC_TOG_60003;The people of your Kingdom have developed a blend between the Latin and Frank language, this cultural union is now called Frankish, and it is starting to be widely spoken.;;;;;;;;;;;x
EVTOPTB_TOG_60003;Welcome into the fold, my Frankish brothers and sisters.;;;;;;;;;;;;;x
EVTDESC_TOG_90003;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Latin culture. They have begun to refer to themselves as Romano-Gothic.;;;;;;;;;;;;x
EVTDESC_TOG_90004;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Frankish culture. They have begun to refer to themselves as Occitan.;;;;;;;;;;;;x
EVTOPTB_TOG_90003;Welcome into the fold.;;;;;;;;;;;x
romano_persian;Romano-Persian;;;;;;;;;;;x
EVTDESC_TOG_90005;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Latin culture. They have begun to refer to themselves as Romano-Persian.;;;;;;;;;;;;x
EVTDESC_TOG_90004;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Germanic culture. They have begun to refer to themselves as Anglo-Saxon.;;;;;;;;;;;;x
brittonic_jute;Kentish;;;;;;;;;;;x
EVTDESC_TOG_90004;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Germanic culture. They have begun to refer to themselves as Kentish.;;;;;;;;;;;;x
EVTDESC990400;The calls have been sounded, and the people are packing up their belingings. You have declared a mass migration from the old homeland, intent on seeking glory elsewhere.;;;;;;;;;;;;;x
EVTOPTAmigration;To new lands we go!;;;;;;;;;;;x
EVTNAMELoR.222210;The Great Schism;;;;;;;;;;;x
EVTDESCLoR.222210;And emissary came to the Imperial palace with terrible news. The Patriarch of Rome has crowned some Barbarian King Emperor of Rome! Such blashpemy shall not be tolerated, for you war the true Roman Emperor!;;;;;;;;;;;x
EVTOPTALoR.222210;Those blasphemous heretics!;;;;;;;;;;;x
EVTNAMELoR.222211;The Great Schism;;;;;;;;;;x
EVTDESCLoR.222211;With the Crowning of the Holy Roman Emperor, the divisions between the Patriarch of Rome and the others has been dwindling. Now, both groups can no longer consider each other members one religion. Now you must decide who is right in this theological debate.;;;;;;;;;;;x
EVTOPTALoR.222211;For the Orthodoxy!;;;;;;;;;;;x
EVTOPTBLoR.222211;For the Pope!;;;;;;;;;;;x
EVTOPTCLoR.222211;Perhaps the Arians were onto something...;;;;;;;;;;;x
manx;Manx;;;;;;;;;;;x
cornish;Cornish;;;;;;;;;;;x
hebrew;Hebrew;;;;;;;;;;;x
BM_THE_OLDER_GODS;Shattered Empire;;;;;;;;;;;x
BM_THE_OLDER_GODS_DESC;Only four years ago Oadacer destroyed the Western Roman Empire. Now, the world is in never-ending chaos as horde after horde of "Barbarians" struggle to fill the void. And as the hordes rage across Europe, the Middle East is in religious turmoil, with Jewish, Monohphysite, and pagan kingdoms struggling for control as the Byzantines stand helpless in their wars with the Sassanids. It seems the whole world has stopped making sense;;;;;;;;;;;x
corsican;Corsican;;;;;;;;;;;x
sicilian;Sicilian;;;;;;;;;;;x
soadian;Sogdian;;;;;;;;;;;x
hepthal_religion;Hepthalism;;;;;;;;;;;x
hepthal_religion_DESC;Hepthalism is syncretic religious sect based on a fusion of Zoroastrian and Hindu traditions with native beliefs.;;;;;;;;;;;x
hepthalite;Hepthalite;;;;;;;;;;;x
pontic;Pontic;;;;;;;;;;;x
thracian;Thracian;;;;;;;;;;;x
massalian;Massalian;;;;;;;;;;;x
veneti;Veneti;;;;;;;;;;;x
illyrian;Illyrian;;;;;;;;;;;x
dacian;Dacian;;;;;;;;;;;x
proto_thracian;Old Thracian;;;;;;;;;;;x
macedonian;Macedonian;;;;;;;;;;;x
illyran_pagan;Eiateuta;;;;;;;;;;;x
illyran_pagan_DESC;Illyrian paganism is a highly unorganized religion based on the worship of sacred places. The holyness of the temples themselves was placed much higher than the dieites they worhsipped there.;;;;;;;;;;;x
galatian;Galatian;;;;;;;;;;;x
bosporan;Bosporan;;;;;;;;;;;x
aramean;Aramean;;;;;;;;;;;x
swede;Svíar;;;;;;;;;;;x
dani;Dani;;;;;;;;;;;x
bosporan_faith;Hypsistarian;;;;;;;;;;;x
bosporan_faith_DESC;After the fall of the Bosporan Kingdom, the influx of Thracian and Jewish traditons led to the creation of a Cult of the Most High God, a monotheistic religion unrelated to the Abrahamic faiths.;;;;;;;;;;;x
k_lusitania;Lusitania;;;;;;;;;;;x
k_lusitania_adj;Lusitanian;;;;;;;;;;;x
d_emerita;Emerita;;;;;;;;;;;x
d_emerita_adj;Emeritan;;;;;;;;;;;x
d_scalabitanus;Scalabitanus;;;;;;;;;;;x
d_scalabitanus_adj;Scalabitanian;;;;;;;;;;;x
d_pacensis;Pacensis;;;;;;;;;;;x
d_pacensis_adj;Pacensian;;;;;;;;;;;x
k_baetica;Baetica;;;;;;;;;;;x
k_baetica_adj;Baetican;;;;;;;;;;;x
d_hispalensis;Hispalensis;;;;;;;;;;;x
d_hispalensis;Hispalensian;;;;;;;;;;;x
d_gaditanus;Gaditanus;;;;;;;;;;;x
d_gaditanus_adj;Gaditanian;;;;;;;;;;;x
temple_count_east_germanic;Gudjinassus;;;;;;;;;;;x
temple_county_of_east_germanic;Gudjinassi of;;;;;;;;;;;x
k_gallaecia;Gallaecia;;;;;;;;;;;x
k_gallaecia_adj;Gallaecian;;;;;;;;;;;x
d_bracarensis;Bracarensis;;;;;;;;;;;x
d_bracarensis_adj;Bracarian;;;;;;;;;;;x
d_lucensis;Lucensis;;;;;;;;;;;x
d_asturicensis;Asturicensis;;;;;;;;;;;x
d_asturicensis_adj;Asturian;;;;;;;;;;;x
d_lucensis_adj;Lucensian;;;;;;;;;;;x
k_cartaginensis;Cartaginensis;;;;;;;;;;;x
k_cartaginensis_adj;Cartagensian;;;;;;;;;;;x
d_citerior;Citerior;;;;;;;;;;;x
d_citerior_adj;Citerian;;;;;;;;;;;x
d_carthago_superior;Carthago Superior;;;;;;;;;;;x
d_carthago_superior;Carthaginian;;;;;;;;;;;x
d_carthago_inferior;Carthago Inferior;;;;;;;;;;;x
d_carthago_inferior;Carthaginian;;;;;;;;;;;x
d_vasconia;Vasconia;;;;;;;;;;;x
d_vasconia_adj;Vasconian;;;;;;;;;;;x
d_tarraconensis;Tarraconensis;;;;;;;;;;;x
d_tarraconensis_adj;Tarraconensian;;;;;;;;;;;x
k_tarraconensis;Tarraconensis;;;;;;;;;;;x
k_tarraconensis_adj;Tarraconensian;;;;;;;;;;;x
d_cantabria;Cantabria;;;;;;;;;;;x
d_cantabria_adj;Cantabrian;;;;;;;;;;;x
nabatean;Nabatean;;;;;;;;;;;x
rouran;Rouran;;;;;;;;;;;x
paleo_iberian;Iberian;;;;;;;;;;;x
create_france;Unite the Franks;;;;;;;;;;;x
create_france_DESC;For decades, the Frankish people have been divided into petty tribes and chiefdoms. Now, with all the Frankish people beneath your command, you forge a new united people from the Salians and Ripurians.;;;;;;;;;;;x
d_orthodox;Ecumenial Patriarchy;;;;;;;;;;;x
d_papal_state;The Papal States;;;;;;;;;;;x
EVTNAME2CONS;The Second Council of Constantinople;;;;;;;;;;;x
EVTDESC2CONS;An important descision lays upon you today, the Three-Chapter controversy has come to full storm, and the massive growth of Nestorianism is endangering the Patriarchy. Now, a descision must be made. By condeming the Nestorians, and supporting the Monophysite viewpoint, you can bring the Monophysites back into Chalcedonian Christianity, but be careful, the Patriarch of Rome may disapprove...;;;;;;;;;;;x
EVTOPTA2CONS;Denounce the Three-Chapters!;;;;;;;;;;;x
EVTNAME6000001;The Second Council of Constantinople;;;;;;;;;;;x
EVTDESC6000001;In the Second Council of Constantinople, the Ecumenial Patriarch has decreed support for the Monophysite doctrines, and publically denounce the Nestorian Three-Chapters. This monumental theological shift may have dangerous consqequences once news reaches the Papacy.;;;;;;;;;;;x
EVTOPTB6000001;An interesting development...;;;;;;;;;;;x
EVTOPTC6000001;He has no right!;;;;;;;;;;;x
EVTNAME6000003;The Second Council of Constantinople;;;;;;;;;;;x
EVTDESC6000003;In the Second Council of Constantinople, the Ecumenial Patriarch has attempted to appease both the Nestorian and the Monophysite faiths. Unfortunately, the religous leaders descended into theological fighting. It seems that both sides are no closer to a solution than before.;;;;;;;;;;;x
EVTOPTA6000003;Pathetic...;;;;;;;;;;;x
EVTOPTD6000001;Pathetic...;;;;;;;;;;;x
EVTOPTA6000001;Fantastic!;;;;;;;;;;;x
EVTNAME6000004;The Great Schism;;;;;;;;;;;x
EVTDESC6000004;When new got to Rome of the Second Council of Constantinople, the Pope was outraged. He publicly denied the theological changes, and demanded the council nullified. In response the Ecumenial Patriarch and the Pope excommunicated each other. Now, it seems the 2 churches are now divided, and each ruler must decide the path to take for their people.;;;;;;;;;x
EVTOPTA6000004;For the Patriarch!;;;;;;;;;;;x
EVTOPTB6000004;For the Pope!;;;;;;;;;;;x
EVTNAME6000005;The Pope Responds;;;;;;;;;;;x
EVTDESC6000005;The Pope in Rome has agreed to accept the Changes made in the Second Council of Constantinople. With the joining of the Monophysites, it appears that this has been a success.;;;;;;;;;;;x
EVTOPTA6000005;Wonderful!;;;;;;;;;;;x
k_salia;Salia;;;;;;;;;;;x
k_ripuria;Ripuria;;;;;;;;;;;x
e_western_empire;Western Empire;;;;;;;;;;;x
e_umma;Umma-al Islam;;;;;;;;;;;x
e_umma_adj;Islamic;;;;;;;;;;;x
e_western_empire_adj;Roman;;;;;;;;;;;x
e_gaul;Gaul;;;;;;;;;;;x
k_lugdunensis;Lugdunensis;;;;;;;;;;;x
d_noviodunum;Noviodunum;;;;;;;;;;;x
d_celtica;Celtica;;;;;;;;;;;x
d_gallia;Gallia;;;;;;;;;;;x
d_lugdunum;Lugdunum;;;;;;;;;;;x
k_septem_provincae;The Seven Provinces;;;;;;;;;;;x
d_novempopulana;Novempopulana;;;;;;;;;;;x
d_aquitanica;Aquitanica;;;;;;;;;;;x
d_limonum;Limonum;;;;;;;;;;;x
d_toulouse;Tolosa;;;;;;;;;;;x
d_narbonensis;Narbonensis;;;;;;;;;;;x
d_alpes;Alpes;;;;;;;;;;;x
e_gaul_adj;Gaulish;;;;;;;;;;;x
k_lugdunensis_adj;Lugdunensian;;;;;;;;;;;x
d_noviodunum_adj;Noviodi;;;;;;;;;;;x
d_celtica_adj;Celtic;;;;;;;;;;;x
d_gallia_adj;Gallic;;;;;;;;;;;x
d_lugdunum_adj;Lugdunian;;;;;;;;;;;x
k_septem_provincae_adj;Provincial;;;;;;;;;;;x
d_novempopulana_adj;New People's;;;;;;;;;;;x
d_aquitanica_adj;Aquitanican;;;;;;;;;;;x
d_limonum_adj;Limonian;;;;;;;;;;;x
d_toulouse_adj;Tolosan;;;;;;;;;;;x
d_narbonensis_adj;Narboni;;;;;;;;;;;x
d_alpes_adj;Alpish;;;;;;;;;;;x
k_belgica;Belgica;;;;;;;;;;;x
k_belgica_adj;Belgican;;;;;;;;;;;x
d_durocotorum;Durocotorum;;;;;;;;;;;x
d_durocotorum_adj;Dorocotorian;;;;;;;;;;;x
d_germania_superior;Germania Superior;;;;;;;;;;;x
d_germania_superior_adj;German;;;;;;;;;;;x
d_verodunum;Verodunum;;;;;;;;;;;x
d_verodunum_adj;Verodunian;;;;;;;;;;;x
d_camaracum;Camaracum;;;;;;;;;;;x
d_camaracum_adj;Camarian;;;;;;;;;;;x
k_germania_inferior;Germania Inferior;;;;;;;;;;;x
k_germania_inferior_adj;German;;;;;;;;;;;x
d_germania_inferior;Germania Inferior;;;;;;;;;;;x
d_germania_inferior_adj;German;;;;;;;;;;;x
k_vindelicia;Vindelicia;;;;;;;;;;;x
k_vindelicia_adj;Vindelician;;;;;;;;;;;x
d_vindelicia_secunda;;;;;;;;;;;;x
d_vindelicia_secunda_adj;Second Vindelician;;;;;;;;;;;x
d_vindelicia_prima;Vindelicia Prima;;;;;;;;;;;x
d_vindelicia_prima_adj;First Vindelician;;;;;;;;;;;x
k_maxima_sequanorum;Maxima Sequanorum;;;;;;;;;;;x
k_maxima_sequanorum_adj;Sequanoran;;;;;;;;;;;x
d_maxima_sequanorum;Sequii;;;;;;;;;;;x
d_maxima_sequanorum_adj;Sequanoran;;;;;;;;;;;x
scythian_pagan_DESC;Agini refers to the mythology, ritual practices and beliefs of the Scythians, an ancient Iranian people who dominated Central Asia and the Pontic-Caspian steppe in Eastern Europe throughout Classical Antiquity. What little is known of the religion is drawn from the work of the 5th century Greek historian and ethnographer Herodotus. Scythian religion is assumed to have been related to the earlier Proto-Indo-Iranian religion, and to have influenced later Slavic, Hungarian and Turkic mythologies, as well as some contemporary Eastern Iranian and Ossetian traditions.;;;;;;;;;;;x
e_germania;Germania;;;;;;;;;;;x
e_germania_adj;German;;;;;;;;;;;x
k_germania_magna;Germania Magna;;;;;;;;;;;x
k_germania_magna_adj;Greater German;;;;;;;;;;;x
d_upper_saxony;Upper Saxony;;;;;;;;;;;x
d_upper_saxony_adj;Upper Saxon;;;;;;;;;;;x
d_lower_saxony;Lower Saxony;;;;;;;;;;;x
d_lower_saxony_adj;Lower Saxon;;;;;;;;;;;x
d_ripuria;Ripuria;;;;;;;;;;;x
d_ripuria_adj;Ripurian;;;;;;;;;;;x
d_thuringia;Thuringia;;;;;;;;;;;x
d_thuringia_adj;Thuringian;;;;;;;;;;;x
d_danube;Danube;;;;;;;;;;;x
d_danube_adj;Danubiann;;;;;;;;;;;x
d_elbe;Elbe;;;;;;;;;;;x
d_elbe_adj;Elbian;;;;;;;;;;;x
k_germania_slavica;Germania Slavica;;;;;;;;;;;x
k_germania_slavica_adj;Slavo-German;;;;;;;;;;;x
d_werle;Werle;;;;;;;;;;;x
d_werle_adj;Werlian;;;;;;;;;;;x
d_danzig;Danzig;;;;;;;;;;;x
d_danzig_adj;Danzian;;;;;;;;;;;x
d_poloniae;Poloniae;;;;;;;;;;;x
d_poloniae_adj;Polish;;;;;;;;;;;x
d_vistula;Vistula;;;;;;;;;;;x
d_vistula_adj;Vistulan;;;;;;;;;;;x
d_germania_slavica;Germania Slavica;;;;;;;;;;;x
d_germania_slavica_adj;Slavo-German;;;;;;;;;;;x
k_cimrii;Cimrii;;;;;;;;;;;x
k_cimrii_adj;Cimrian;;;;;;;;;;;x
d_angloland;Angloland;;;;;;;;;;;x
d_angloland_adj;Anglolander;;;;;;;;;;;x
d_jutland;Jutland;;;;;;;;;;;x
d_jutland_adj;Jutlander;;;;;;;;;;;x
d_daneland;Daneland;;;;;;;;;;x
d_daneland_adj;Danelander;;;;;;;;;;;x
k_annonaria;Annonaria;;;;;;;;;;;x
k_annonaria_adj;Annonian;;;;;;;;;;;x
d_liguria;Liguria;;;;;;;;;;;x
d_liguria_adj;Ligurian;;;;;;;;;;;x
d_histria;Histria;;;;;;;;;;;x
d_histria;Histria;;;;;;;;;;;x
d_flaminia;Flaminia;;;;;;;;;;;x
d_flaminia_adj;Flaminian;;;;;;;;;;;x
k_italia;Italia;;;;;;;;;;;x
k_italia;Italian;;;;;;;;;;;x
d_umbria;Umbria;;;;;;;;;;;x
d_umbria_adj;Umbrian;;;;;;;;;;;x
d_picenum_suburbicarium;Picenum Suburbicarium;;;;;;;;;;;x
d_picenum_suburbicarium_adj;Picenian;;;;;;;;;;;x
d_samnium;Samnium;;;;;;;;;;;x
d_samnium_adj;Samnian;;;;;;;;;;;x
d_campania;Campania;;;;;;;;;;;x
d_campania_adj;Campanian;;;;;;;;;;;x
d_lucania;Lucania;;;;;;;;;;;x
d_lucania_adj;Lucanian;;;;;;;;;;;x
k_raetia_noricum;Raetia-Noricum;;;;;;;;;;;x
k_raetia_noricum_adj;Raetia-Norican;;;;;;;;;;;x
d_bodensee;Bodensee;;;;;;;;;;;x
d_bodensee_adj;Bodensian;;;;;;;;;;;x
d_euregius;Euregius;;;;;;;;;;;x
d_euregius_adj;Euregian;;;;;;;;;;;x
d_noricum;Noricum;;;;;;;;;;;x
d_noricum_adj;Norican;;;;;;;;;;;x
k_frankreich;Frankreich;;;;;;;;;;;x
k_frankreich_adj;Frank;;;;;;;;;;;x
e_franks;Frankish Empire;;;;;;;;;;;x
e_franks;Frankish;;;;;;;;;;;x
woad_raid_tactic;Woad Raid;;;;;;;;;;;x
RETTYPE_CUL_PICT;Woad Raider Retinue;;;;;;;;;;;x
bait_and_harass;Bait and Swarm;;;;;;;;;;;x
RETTYPE_CUL_THUR;Schnurper Band;;;;;;;;;;;x
saxon_charge_tactic;Mægenellenáflygennes;;;;;;;;;;;x
EVTDESC40076570;Two men come into your court, shouting and yelling. Upon questioning, they claim to be brothers, and their father had recentally died. The eldest claism that their father's breastplate is rightfully his as the eldest, where the youngest says he needs it due to an oath to avenge his father. Though inheritence would pass it to the eldest, Thuringian tribal law states that the breastplate of a family member must pass to the avenger. To give the breastplate to the eldest would make you seem progressive to foreign powers, but the peasants may not be happy.;;;;;;;;;;;x
EVTOPTA40076570;It must pass to the eldest;;;;;;;;;;;x
progressive_leader;Progressive Leader;;;;;;;;;;;x
traditional_leader;Traditional Leader;;;;;;;;;;;x
EVTOPTB40076570;The Old Laws are Best.;;;;;;;;;;;x
charitable_leader;Charitable Leader;;;;;;;;;;;x
EVTOPTC40076570;I'll Compensate the Older Brother;;;;;;;;;;;x
EVTOPTD40076570;We'll find a compromise!;;;;;;;;;;;x
EVTOPTE40076570;That looks valuabe...;;;;;;;;;;;x
zealous_pagan;Zealous Pagan;;;;;;;;;;;x
EVTOPTF40076570;Hold a Duel!;;;;;;;;;;;x
reactionary_leader;Reactionary Leader;;;;;;;;;;;x
EVTDESC40076571;A man was taken to your court today, accused of stealing. According to Thuringian Tribal law, this man must be tried as a murderer. To execute this man would appease the population of your land, but many educated residents of the cities might disaprove.;;;;;;;;;;;x
EVTOPTA40076571;Send him to Prison;;;;;;;;;;;x
EVTOPTB40076571;Have him Killed!;;;;;;;;;;;x
EVTOPTC40076571;Let him go.;;;;;;;;;;;x
EVTOPTD40076571;We shall cut off his hand!;;;;;;;;;;;x
EVTOPTE40076571;I would be willing to accept a bribe...;;;;;;;;;;;x
EVTOPTF40076571;He shall be made a slave!;;;;;;;;;;x
EVTDESC40076572;A woman was brought into your court in chains. The guards claim that she was captured trying to marry without the permision of her father. The punishment for such an act is severe, but Thuringian Law dictates that it must be so.;;;;;;;;;;;x
EVTOPTA40076572;Let the poor woman be.;;;;;;;;;;;x
EVTOPTB40076572;She must be punished!;;;;;;;;;;;x
EVTOPTC40076572;I shall bless this marriage.;;;;;;;;;;;x
EVTOPTD40076572;She does not even wear a veil!;;;;;;;;;;;x
EVTOPTF40076572;She shall fit nicely with my concubines.;;;;;;;;;;;x
EVTDESC40076573;You have recentally been given a horse by one of you many Hunnic subjects. This is a sign of close relations formed by the Huns and Thuringians in times past. Along with his horse, the man also offers you his daughter. She is highly skilled, but of low birth. Many nobles would complain to the inclusion of a Hunnic lowborn to the Thuringian Court.;;;;;;;;;;x
EVTOPTCA40076573;Your gifts are welcome in my Court;;;;;;;;;;;x
EVTOPTB440076573;Get out of my Court!;;;;;;;;;;;x
EVTDESC40076574;It all happened so quickly I barely registered the events. A noble had been kidnapped by a Thuringian Peasant!;Tout a été si vite que je n’ai pas eu le temps de réaliser ce qui se passait. Un(e) noble a été attaqué(e) et enlevé(e) !;Es geschah alles so schnell, dass ich es kaum mitbekam. Ein Adliger wurde angegriffen, und die Entführer zerrten ihn von uns weg!;;Todo ocurrió tan rápido que apenas recordaba los hechos. ¡Los secuestradores raptaron a un noble!;;;;;;;;;x
EVTOPTAEVTDESC40076574;I'll save you!;Je vous sauverai !;Ich rette Euch!;;¡Te salvaré!;;;;;;;;;x
EVTTOOLTIP4046;[This.GetTitledFirstName] is kidnapped!;[This.GetTitledFirstName] a été enlevé(e) !;[This.GetTitledFirstName] wurde entführt!;;¡[This.GetTitledFirstName] está secuestrado!;;;;;;;;;x
EVTDESC40076575;The kidnappers overpowered me and made sure I could not call for help by stuffing a filthy rag into my mouth! Luckily, they did not get far away with me, [From.GetTitledFirstName] and the guards managed to free me and capture them.;Les ravisseurs m’ont immobilisé(e) et bâillonné(e) avec un chiffon sale pour m’empêcher d’appeler à l’aide ! Heureusement pour moi, ils ne m’ont pas emmené(e) bien loin. [From.GetTitledFirstName] et les gardes ont réussi à me libérer et à les capturer.;Die Entführer überwältigten mich und verhinderten meine Hilfeschreie mit einem dreckigen Lappen, den sie in meinen Mund stopften! Glücklicherweise kamen sie mit mir nicht weit, denn [From.GetTitledFirstName] und die Wachen konnten mich befreien und sie schnappen.;;¡Los raptores me sometieron y me metieron un trapo mugriento en la boca para que no pudiera pedir ayuda! Por suerte no me llevaron muy lejos, [From.GetTitledFirstName] y los guardias lograron liberarme y capturarles.;;;;;;;;;x
EVTOPTA40076575;Make sure they are severely punished!;Veillez à ce qu’ils soient sévèrement punis !;Lasst sie bloß nicht mit zu milden Strafen davonkommen!;;¡Haz que les castiguen con dureza!;;;;;;;;;x
EVTTOOLTIP4047;I owe my thanks to [This.GetTitledFirstName] and my guards;Je tiens à remercier [This.GetTitledFirstName] et mes gardes.;Ich schulde [This.GetTitledFirstName] und meinen Wachen Dank;;Estoy agradecido a [This.GetTitledFirstName] y a mis guardias;;;;;;;;;x
EVTDESC40076576;[From.GetTitledFirstName] was subject to an attempted kidnapping today and [From.GetSheHe] is clearly shocked by the experience. Now you are put in the descision of their punishment. According to tribal Thuringian law, a kidnapper must be treated as a murderer.;[From.GetTitledFirstName] est sous le choc de la tentative d’enlèvement dont [From.GetSheHe] a aujourd’hui fait l’objet.;[From.GetTitledFirstName] wurde heute Opfer eines Entführungsversuchs, und [From.GetSheHe] ist offensichtlich von dem Erlebnis geschockt.;;[From.GetTitledFirstName] sufrió hoy un intento de secuestro y le ha afectado mucho la experiencia.;;;;;;;;;x
EVTOPTA4047;[From.GetSheHeCap] will learn something from it.;[From.GetSheHeCap] en tirera les leçons qui s’imposent.;[From.GetSheHeCap] wird etwas daraus lernen.;;Aprenderá algo de ello.;;;;;;;;;x
EVTOPTB4047;The offenders will be dealt with according to the law.;Les malfaiteurs seront jugés conformément à la loi.;Die Übeltäter werden gemäß dem Gesetz abgeurteilt werden.;;Los ofensores serán tratados según dice la ley.;;;;;;;;;x
EVTOPTC4047;Put the offenders in the darkest dungeon, never to be released;Qu’on enferme les malfaiteurs dans le plus sombre des cachots ! Et qu’ils n’en sortent jamais !;Werft die Übeltäter ins dunkelste Verlies und schmeißt den Schlüssel weg!;;Mete a los captores en la mazmorra más oscura y que no salgan nunca;;;;;;;;;x
EVTOPTD4047;[From.GetSheHeCap] deserved it;[From.GetSheHeCap] l’a bien mérité.;[From.GetSheHeCap] verdiente es;;Lo merecía;;;;;;;;;x
EVTOPTA40076576;That's ludicrous, send him to the dungeons.;;;;;;;;;;;x
EVTOPTB40076576;Have him executed immediately!;;;;;;;;;;;x
EVTOPTC40076576;Let him go.;;;;;;;;;;;x
EVTOPTD40076576;He shall be tried by Sharia Law!;;;;;;;;;;;x
EVTOPTE40076576;I shall charge him a fine.;;;;;;;;;;;x
EVTOPTF40076576;He shall be tried by a council of Priests!;;;;;;;;;;;x
EVTDESC40076577;Two Frisians were brought into court today, but a problem was found. Frisian Tribal Law is different for West and East Frisians. To enforce the same law to all Frisians would certainly be more effective, but the people may not like their traditions being imperiled. Your Court Priest is also pointing out that Trial by Ordeal exists in Frisian law.;;;;;;;;;;;x
EVTOPTA40076577;Enforce a single Set of Laws!;;;;;;;;;;;x
EVTOPTB40076577;They have a right to their laws!;;;;;;;;;;;x
EVTOPTC40076577;Trick them into thinking we are using both laws.;;;;;;;;;;;x
EVTOPTD40076577;Fine the men for wasting my time!;;;;;;;;;;;x
EVTOPTE40076577;We shall have trial by ordeal!;;;;;;;;;;;x
EVTDESC40076578;A man has accused another man of stealing his property. Frisian law contains a comprehensive list of wergelds, and holds the division of the four legal classes. To support the classes will appease many traditionalists, but a progressive leader would try to end such divisions.;;;;;;;;;;;x
EVTOPTA40076578;They shall be tried as equals.;;;;;;;;;;;x
EVTOPTB40076578;They shall be tried and fined according to law!;;;;;;;;;;;x
EVTOPTC40076578;We'll have a duel!;;;;;;;;;;;x
EVTOPTD40076578;Collect the Wergeld for yourself.;;;;;;;;;;;x
EVTOPTE40076578;The Noble is of higher class, so he is correct!;;;;;;;;;;;x
EVTDESC40076579;Two arguing parties were brought to court today, a married couple. The man accuses the woman of infidelity and demands that he have the right to punish her. Frisian law is progressive in the equal trial of women, but the men of your country may not approve.;;;;;;;;;;;x
EVTOPTA40076579;Frisian Law is Supreme!;;;;;;;;;;;x
EVTOPTB40076579;The Man rules the Woman!;;;;;;;;;;;x
EVTOPTD40076579;The Man shall pay for the right!;;;;;;;;;;;x
EVTOPTC40076579;I shall see to a compromise.;;;;;;;;;;;x
EVTOPTE40076579;I Say Women are Equal with Men!;;;;;;;;;;;x
EVTDESC40076580;A clergyman was brought into court today, accused of stealing. Frisian law excludes the clergy from punishment, so to put this man on trial would anger the people.;;;;;;;;;;;x
EVTOPTA40076580;Put him on trial!;;;;;;;;;;;x
EVTOPTB40076580;Let Him Go...;;;;;;;;;;;x
EVTOPTC40076580;We shall create a council of priests to handle this!;;;;;;;;;;;x
EVTOPTD40076580;Accept some church relics.;;;;;;;;;;;x
EVTOPTE40076580;The clergy is infallibe! Arrest the man who accused the priest!;;;;;;;;;;;x
ultra_progressive_leader;Ultra Progressive Leader;;;;;;;;;;;x
EVTDESC40076581;A Noble has been accused of theft in your realm. As tribal law dictates, he has arrived with the five oath-takers needed for his release. It is obvious that these are paid men, but to put the noble on trial would violate his rights.;;;;;;;;;;;x
EVTOPTC40076581;Actually, there is a punishment for false witnesses!;;;;;;;;;;;x
EVTOPTD40076581;Take the Wergeld for Yourself.;;;;;;;;;;;x
EVTOPTE40076581;Try the freedman as a false testifier!;;;;;;;;;;;x
bad_reactionary_leader;Bad Reactionary;;;;;;;;;;;x
EVTDESC40076582;A man has been brought to your court today, on the charge of murdering a woman. The man confesses to the crime, and according to punishment, he must pay 80 solidi as recompensation to her husband. The Husband demands execution, but to kill him would be a violation of Alamannian law.;;;;;;;;;;;x
EVTOPTA40076582;Have him killed!;;;;;;;;;;;x
EVTOPTB40076582;The old law is supreme!;;;;;;;;;;;x
EVTOPTC40076582;Have the two men duel!;;;;;;;;;;;x
EVTOPTD40076582;Take the payment for yourself.;;;;;;;;;;;x
EVTOPTE40076582;The trafitional law would only charge him 12 solidi...;;;;;;;;;;;x
EVTDESC40076583;In a chase, a mob has chased a band of killers into a church. The mod demands their blood, but to do so would violate church asylum, a part of Alamannian tribal law. If you were to let the mod in, the priests would be displeased, and a hefty fine must be paid.;;;;;;;;;;;x
bad_traditional_leader;Bad Traditionalist;;;;;;;;;;;x
good_progressive_leader;Good Progressive Leader;;;;;;;;;;;x
