# CK2TITLE;EU4ID;Filename;Comment

# WtWSMS
c_sharukan;298;298 - Kursk;Sharukan - Kursk
c_sharukan;291;291 - Kharkov;Sharukan - Kharkov

c_desht-i-kipchak;2409;2409 - Bahmut;Desht-i-Kipchak - Bahmut

c_khopyor;467;467 - Borisoglebsk;Khopyor - Borisoglebsk

c_mordva;302;302 - Tambow;Mordva - Tambov

c_burtasy;303;303 - Saratow;Lower Volga - Saratov
c_burtasy;2415;2415 - Etkara;Lower Volga - Etkara

c_mountain_cheremisa;304;304 - Pensa;Mountain Cheremisa - Penza

c_chuvash;2423;2423 - Alatyr;Chuvash - Alatyr

c_toropets;1752;1752 - Rzhev;Toropets - Rzhev
c_toropets;4243;4243 - Toropets;Toropets - Toropets

c_chortitza;2411;2411 - Mansur;Chortitza - Mansur

#India and Baluchistan:

d_sauvira;504;504 - Lower Sind;Duchy Sauvira - Lower Sind
c_debul;504;504 - Lower Sind;Debul - Lower Sind
c_ranikot;504;504 - Lower Sind;Ranikot - Lower Sind

d_sauvira;2088;2088 - Umarkot;Duchy Sauvira - Umarkot
c_sonda;2088;2088 - Umarkot;Sonda - Umarkot
c_mansura;2088;2088 - Umarkot;Mansura - Umarkot

c_bhakkar;2072;2072 - Bhakkar;Bhakkar - Bhakkar
c_rajanpur;2072;2072 - Bhakkar;Rajanpur - Bhakkar
c_vijnot;505;505 - Upper Sind;Vijnot - Upper Sind

d_bhakkar;505;505 - Upper Sind;Duchy Bhakkar - Upper Sind
c_aror;505;505 - Upper Sind;Aror - Upper Sind
c_siwistan;505;505 - Upper Sind;Siwistan - Upper Sind

c_makran;575;575 - Gwadar;Makran - Gwadar

c_chagai;576;576 - Kalat;Chagai - Kalat

c_sibi;2068;2068 - Siwistan;Sibi - Siwistan

c_kalat;577;577 - Kalat;Kalat - Quetta

c_kandail;576;576 - Kalat;Kandail - Kalat
c_quzdar;576;576 - Kalat;Quzdar - Kalat

c_armail;2231;2231 - Bela;Armail - Bela

c_kafirkot;2079;2079 - Derajat;Kafirkot - Derajat

c_multan;506;506 - Multan;Multan - Multan

d_multan;2086;2086 - Cholistan;Duchy Multan - Cholistan
c_uch;2086;2086 - Multan;Uch - Cholistan
c_karur;2086;2086 - Multan;Karur - Cholistan

c_karor;507;507 - Punjab;Karor - Punjab
d_lahore;507;507 - Punjab;Duchy Lahore - Punjab
c_lahur;507;507 - Punjab;Lahur - Punjab
c_dipalpur;507;507 - Punjab;Dipalpur - Punjab
c_bhera;507;507 - Punjab;Bhera - Punjab
c_shorkot;507;507 - Punjab;Shorkot - Punjab
c_gurjaratra;507;507 - Punjab;Gurjaratra - Punjab
c_sakala;507;507;507 - Punjab;Sakala - Punjab

d_haritanaka;510;510 - Sirhind;Duchy Haritanaka - Sirhind
c_trigarta;510;510 - Sirhind;Trigarta - Sirhind
c_tribandapura;510;510 - Sirhind;Tribandapura - Sirhind
c_hisar;510;510 - Sirhind;Hisar - Sirhind
c_sarasvati;510;510 - Sirhind;Sarasvati - Sirhind
c_sthanisvara;510;510 - Sirhind;Sthanisvara - Sirhind

c_trigarta;2075;2075 - Doaba;Trigarta - Doaba

c_sthanisvara;2062;2062 - Panipat;Sthanisvara - Panipat


d_haritanaka;520;520 - Mewat;Duchy Haritanaka - Mewat
c_hisar;520;520 - Mewat;Hisar - Mewat
c_vairata;520;520 - Mewat;Vairata - Mewat

c_wana;2078;2078 - Sind Sagar;Wana - Sind Sagar

c_nandana;2076;2076 - Sialkot;Nandana - Sialkot

c_udabhanda;2077;2077 - Margalla;Udabhanda - Margalla

c_purushapura;578;578 - Roh;Purushapura - Roh
c_bannu;578;578 - Roh;Bannu - Roh

d_kuru;522;522 - Delhi;Duchy Kuru - Delhi
c_delhi;522;522 - Delhi;Delhi - Delhi
c_sthanisvara;522;522 - Delhi;Sthanisvara - Delhi

c_hastinapura;2060;2060 - Upper Doab;Hastinapura - Upper Doab

d_mathura;524;524 - Central Doab;Duchy Mathura - Central Doab
c_mathura;524;524 - Central Doab;Mathura - Central Doab
c_kol;524;524 - Central Doab;Kol - Central Doab
c_sripatha;524;524 - Central Doab;Sripatha - Central Doab

c_lakhnau;523;523 - Oudh;Lakhnau - Oudh
c_bharauli;523;523 - Oudh;Bharauli - Oudh
d_saryupara;523;523 - Oudh;Duchy Saryapura - Oudh
c_ayodhya;523;523 - Oudh;Ayodhya - Oudh
c_naimisa;523;523 - Oudh;Naimisa - Oudh

c_lakhnau;2094;2094 - Bahreich;Lakhnau - Bahreich
c_bharauli;2094;2094 - Bahreich;Bharauli - Bahreich
d_saryupara;2094;2094 - Bahreich;Duchy Saryapura - Bahreich
c_ayodhya;2094;2094 - Bahreich;Ayodhya - Bahreich
c_naimisa;2094;2094 - Bahreich;Naimisa - Bahreich

d_vodamayutja;2061;2061 - Katehar;Duchy Vodamayutja - Katehar
c_katehar;2061;2061 - Katehar;Katehar - Katehar
c_sambhal;2061;2061 - Katehar;Sambhal - Katehar
c_vodamayutja;2061;2061 - Katehar;Vodamayutja - Katehar

d_gurjara_mandala;521;521 - Rajkot;Duchy Gurjara Mandala - Rajkot
c_sarasvata_mandala;521;521 - Rajkot;Sarasvata Mandala - Rajkot
c_mohadavasaka;521;521 - Rajkot;Mohadavasaka - Rajkot
d_anartta;521;521 - Rajkot;Duchy Anartta - Rajkot
c_dhamalpur;521;521 - Rajkot;Dhamalpur - Rajkot
c_vardhamana;521;521 - Rajkot;Vardhamana - Rajkot

c_sarasvata_mandala;2053;2053 - Patan;Sarasvata Mandala - Patan
d_gurjara_mandala;521;521 - Patan;Duchy Gurjara Mandala - Patan

c_dvaraka;515;515 - Kathiawar;Dvaraka - Kathiawar
d_saurashtra;515;515 - Kathiawar;Duchy Saurashtra - Kathiawar
c_somnath;515;515 - Kathiawar;Somnath - Kathiawar

d_anartta;2052;2052 - Navanagar;Anartta - Navanagar
c_dvaraka;2052;2052 - Navanagar;Dvaraka - Navanagar
c_dhamalpur;2052;2052 - Navanagar;Dhamalpur - Navanagar

c_kutch;503;503 - Kutch;Kutch - Kutch

d_lata;516;516 - Gujarat;Duchy Lata - Gujarat
c_navasarika;516;516 - Gujarat;Navasarika - Gujarat
c_vadodara;516;516 - Gujarat;Vadodara - Gujarat

d_lata;2056;2056 - Rewakantha;Vadodara - Rewakantha
c_vadodara;2056;2056 - Rewakantha;Vadodara - Rewakantha
c_dadhipadra;2056;2056 - Rewakanthra;Dadhipadra - Rewakantha

c_khetaka;2054;2054 - Ahmadabad;Khetaka - Ahmadabad

c_valabhi;2051;2051 - Bhavanagar;Valabhi - Bhavanagar

d_lata;517;517 - Surat;Duchy Lata - Surat
c_navasarika;517;517 - Surat;Navasarika - Surat
c_daman;517;517 - Surat;Daman - Surat
c_thana;517;517 - Surat;Thana - Surat


d_nasikya;2034;2034 - Pune;Duchy Nasikya - Pune
c_nasikya;2034;2034 - Pune;Nasikya - Pune
c_kondana;2034;2034 - Pune;Kondana - Pune

c_nandurbar;2036;2036 - Baglana;Nandurbar - Baglana
c_nasikya;2036;2036 - Baglana;Nasikya - Baglana

c_mandavyapura;514;514 - Marwar;Mandavyapura - Marwar
c_mandavyapura;2066;2066 - Nagaur;Mandavyapura - Nagaur
c_mandavyapura;2087;2087 - Ajmer;Mandavyapura - Ajmer

c_godwad;2067;2067 - Gorwar;Godwad - Gorwar

d_jangladesh;512;512 - Jangladesh;Duchy Jangladesh - Jangladesh
c_vikramapura;512;512 - Jangladesh;Vikramapura - Jangladesh
c_reni;512;512 - Jangladesh;Reni - Jangladesh

#d_stravani;513;513 - Jaisalmer;Duchy Stravani - Jaisalmer
c_ludrava;513;513 - Jaisalmer;Ludrava - Jaisalmer
#c_vijnot;513;513 - Jaisalmer;Vijnot - Jaisalmer

d_medapata;518;518 - Mewar;Duchy Medapata - Chitrakut
c_chitrakut;518;518 - Mewar;Chitrakut - Chitrakut

d_medapata;2058;2058 - Mewar;Duchy Medapata - Mewar
c_medapata;2058;2058 - Mewar;Mewar - Mewar

c_medantaka;2064;2064 - Shekhawati;Medantaka - Shekhawati
c_nagauda;2064;2064 - Shekhawati;Nagauda - Shekhawati

c_sarasvati;2065;2065 - Bhattiana;Sarasvati - Bhattiana
c_hisar;2065;2065 - Bhattiana;Hisar - Bhattiana
d_jangladesh;2065;2065 - Bhattiana;Duchy Jangladesh - Bhattiana

c_kota;528;528 - Hadoti;Hadoti - Kota

d_ajmer;519;519 - Dhundar;Duchy Ajmer - Dhundar
c_ajayameru;519;519 - Dhundar;Ajayameru - Dhundar
c_ranthambore;519;519 - Dhundar;Ranthambore - Dhundar
c_vairata;519;519 - Dhundar;Vairata - Dhundar
c_vairata;519;519 - Dhundar;Vairata - Dhundar #Added weight

c_gwalior;525;525 - Gird;Gwalior - Gird

d_dadhipadra;526;526 - Mandu;Duchy Avanti - Mandu
c_mandapika;526;526 - Mandu;Mandapika - Mandu
c_dhara;526;526 - Mandu;Dhara - Mandu
c_dadhipadra;526;526 - Mandu;Dadhipadra - Mandu
c_ujjayini;526;526 - Mandu;Ujjayini - Mandu
d_akara_dasarna;526;526 - Mandu;Duchy Akara Dasarna - Mandu
c_sarangpur;526;526 - Mandu;Sarangpur - Mandu
c_chanderi;526;526 - Mandu;Chanderi - Mandu
c_candhoba;526;526 - Mandu;Candhoba - Mandu

c_dasapura;2093;2093 - Mandsaur;Dasapura - Mandsaur
c_mohadavasaka;2093;2093 - Mandsaur;Mohadavasaka - Mandsaur

c_ujjayini;2057;2057 - Bhilsa;Ujjayini - Bhilsa

c_mandapika;2092;2092 - Mahadeo;Mandapika - Mahadeo


d_dadhipadra;740;740 - Malwa;Duchy Avanti - Malwa
d_akara_dasarna;740;740 - Malwa;Duchy Akara Dasarna - Malwa
c_dasapura;740;740 - Malwa;Dasapura - Malwa
c_ujjayini;740;740 - Malwa;Ujjayini - Malwa
c_vidisa;740;740 - Malwa;Vidisa - Malwa

d_anupa;527;527 - Khandesh;Duchy Anupa - Khandesh
c_asirgarh;527;527 - Khandesh;Asirgarh - Khandesh
c_burhanpur;527;527 - Khandesh;Burhanpur - Khandesh
c_thalner;527;527 - Khandesh;Thalner - Khandesh

d_kanyakubja;556;556 - Lower Doab;Duchy Kanyakubja - Lower Doab
c_kanyakubja;556;556 - Lower Doab;Kanyakubja - Lower Doab
c_kalpi;556;556 - Lower Doab;Kalpi - Lower Doab
c_prayaga;556;556 - Lower Doab;Prayag - Lower Doab
c_bharauli;556;556 - Lower Doab;Bharauli - Lower Doab
c_asni;556;556 - Lower Doab;Asni - Lower Doab

d_kanyakubja;2063;2063 - Etawah;Duchy Kanyakubja - Etawah
c_kanyakubja;2063;2063 - Etawah;Kanyakubja - Etawah

d_jejakabhukti;559;559 - Bundelkhand;Duchy Jejakabhukti - Bundelkhand
c_mahoba;559;559 - Bundelkhand;Mahoba - Bundelkhand
c_kalanjara;559;559 - Bundelkhand;Kalanjara - Bundelkhand
c_chanderi;559;559 - Bundelkhand;Chanderi - Bundelkhan

c_gurgi;2097;2097 - Baghelkhand;Gurgi - Baghelkhand
c_jharkand;2097;2097 - Baghelkhand;Jharkand - Baghelkhand

c_kalpi;2059;2059 - Kalpi;Kalpi - Kalpi

c_damoh;550;550 - Mahakoshal;Damoh - Mahakoshal
d_dahala;550;550 - Mahakoshal;Duchy Dahala - Mahakoshal
c_tripuri;550;550 - Mahakoshal;Tripuri - Mahakoshal
c_chauragarh;550;550 - Mahakoshal;Chauragarh - Mahakoshal
c_kherla;550;550 - Mahakoshal;Kherla - Mahakoshal
c_ramagiri;550;550 - Mahakoshal;Ramagiri - Mahakoshal
c_kiranapura;550;550 - Mahakoshal;Kiranapura - Mahakoshal

d_ratanpur;551;551 - Mandla;Duchy Ratanpur - Mandla
c_tripuri;551;551 - Mandla;Tripuri - Mandla
c_bandhugadha;551;551 - Mandla;Bandhugadha - Mandla

d_ratanpur;2098;2098 - Surguja;Duchy Ratanpur - Surguja
c_ratanpur;2098;2098 - Surguja;Ratanpur - Surguja
c_tummana;2098;2098 - Surguja;Tummana - Surguja

d_vanga;564;564 - Dacca;Duchy Vanga - Dacca
c_bikrampur;564;564 - Dacca;Bikrampur - Dacca
c_kumara_mandala;564;564 - Dacca;Kumara Mandala - Dacca
c_candradvipa;564;564 - Dacca;Candradvipa - Dacca
d_varendra;564;564 - Dacca;Duchy Varendra - Dacca
c_madhupur;564;564 - Dacca;Madhupur - Dacca

c_suvarnagram;564;564 - Dacca;Suvarnagram - Dacca

d_gauda;563;563 - Gauda;Duchy Gauda - Gauda
c_gauda;563;563 - Gauda;Gauda - Gauda
c_laksmanavati;563;563 - Gauda;Laksmanavati - Gauda
c_radha;563;563 - Gauda;Radha - Gauda
c_damin_i_koh;563;563 - Gauda;Damin I Koh - Gauda
c_mudgagiri;563;563 - Gauda;Mudgagiri - Gauda

c_kotivarsa;2044;2044 - Bhagalpur;Kotivarsa - Bhagalpur

c_pundravardhana;2045;2045 - Barind;Pundravardhana - Barind

d_nadia;561;561 - Bengal Delta;Duchy Nadia - Bengal Delta
d_nadia;561;561 - Bengal Delta;Duchy Nadia - Bengal Delta #Again for extra weight
c_nabadwipa;561;561 - Bengal Delta;Nabadwipa - Bengal Delta
c_saptagrama;561;561 - Bengal Delta;Saptagrama - Bengal Delta
c_vijayapura;561;561 - Bengal Delta;Vijayapura - Bengal Delta
d_suhma;561;561 - Bengal Delta;Duchy Suhma - Bengal Delta

c_tamralipti;2039;2039 - Sunderbans;Tamralipti - Sunderbans

c_mallabhum;2081;2081 - Lakhnor;Mallabhum - Lakhnor

c_midnapore;2038;2038 - Midnapore;Midnapore - Midnapore

d_kamarupanagara;571;571 - Darrang;Duchy Kamarupangara - Darrang
c_kamarupanagara;571;571 - Darrang;Kamarupangara - Darrang
d_para_lauhitya;571;571 - Darrang;Duchy Para Lauhitya - Darrang
c_goalpara;571;571 - Darrang;Goalpara - Darrang

c_dimapur;570;570 - Naga;Dimapur - Naga

c_kamatapur;562;562 - Koch;Kamatapur - Koch

c_samatata;568;568 - Chittagong;Samatata - Chittagong

c_dimapur;567;567 - Silhet;Dimapur - Silhet
c_srihatta;567;567 - Silhet;Srihatta - Silhet
c_karmanta;567;567 - Silhet;Karmanta - Silhet
c_karmanta;2091;2091 - Tripura;Karmanta - Tripura

c_suvarnagram;2046;2046 - Nasirabad;Suvarnagram - Nasirabad

c_kamarupanagara;2042;2042 - Koch Hajo;Kamarupanagara - Koch Hajo

c_haruppeswara;566;566 - Assam;Haruppeswara - Assam

c_dimapur;573;573 - Cachar;Dimapur - Cachar

c_kundina;2040;2040 - Sadiya;Kundina - Sadiya

d_daksina_kosala;547;547 - Bastar;Duchy Daksina Kosala - Bastar

d_dandakaranya;547;547 - Bastar;Duchy Dandakaranya - Bastar
c_cakrakuta;547;547 - Bastar;Cakrakuta - Bastar
c_barasuru;547;547 - Bastar;Barasuru - Bastar

c_rayapura;2082;2082 - Raipur;Rayapura - Raipur

d_daksina_kosala;553;553 - Garjat;Duchy Daksina Kosala - Garjat
c_suvarnapura;553;553 - Garjat;Suvarnapura - Garjat
c_sripuri;553;553 - Garjat;Sripuri - Garjat
c_sambalpur;553;553 - Garjat;Sambalpur - Garjat
c_nandapur;553;553 - Garjat;Nandapur - Garjat

c_khijjingakota;2049;2049 - Khudra;Khijjingakota - Khudra
c_khinjali_mandala;2049;2049 - Khudra;Khinjali Mandala - Khudra
c_kodalaka_mandala;2049;2049 - Khudra;Kodalaka Mandala - Khudra

c_swetaka_mandala;2048;2048 - Garjat;Swetaka Mandala - Garjat

d_tosali;552;552 - Rajabara;Duchy Tosala - Rajabara
c_kataka;552;552 - Rajabara;Kataka - Rajabara
c_viraja;552;552 - Rajabara;Viraja - Rajabara

c_viraja;2043;2043 - Balasore;Viraja - Balasore

c_puri;2080;2080 - Srikakulam;Puri - Srikakulam

d_kalinga;549;549 - Kalingandhra;Duchy Kalinga - Kalingandhra
c_kalinganagar;549;549 - Kalingandhra;Kalinganagar - Kalingandhra
c_vizagipatam;549;549 - Kalingandhra;Vizagipatam - Kalingandhra

d_tirabhukti;558;558 - Bihar;Duchy Tirabhukti - Bihar

c_rothas;558;558 - Bihar;Rothas - Bihar
d_magadha;558;558 - Bihar;Duchy Magadha - Bihar
d_magadha;558;558 - Bihar;Duchy Magadha - Bihar #Added weight
c_magadha;558;558 - Bihar;Magadha - Bihar
c_gaya;558;558 - Bihar;Gaya - Bihar

c_simaramapura;2047;2047 - Tirhut;Simaramapura - Tirhut
c_mithila;2047;2047 - Tirhut;Mithila - Tirhut

c_sasaram;2095;2095 - Varanasi;Sasaram - Varanasi

d_kasi;555;555 - Jaunpur;Duchy Kasi - Jaunpur
c_varanasi;555;555 - Jaunpur;Varanasi - Jaunpur
c_jaunpur;555;555 - Jaunpur;Jaunpur - Jaunpur
c_chunar;555;555 - Jaunpur;Chunar - Jaunpur

c_sravasti;2055;2055 - Gorakhpur;Sravasti - Gorakhpur
c_kusinagara;2055;2055 - Gorakhpur;Kusinagara - Gorakhpur

d_jharkand;560;560 - Jharkand;Duchy Jharkand - Jharkand
c_jharkand;560;560 - Jharkand;Jharkand - Jharkand
c_munda;560;560 - Jharkand;Munda - Jharkand
c_rothas;560;560 - Jharkand;Rothas - Jharkand

c_rajrappa;2096;2096 - Damin;Rajrappa - Damin
c_radha;2096;2096 - Damin;Radha - Damin

c_acalapura;548;548 - West Berar;Acalapura - West Berar

d_vidharba;546;546 - East Berar;Duchy Vidharbha - East Berar
c_ramagiri;546;546 - East Berar;Ramagiri - East Berar
c_vairagara;546;546 - East Berar;Vairagara - East Berar

c_canda;2050;2050 - Chanda;Canda - Chanda

d_konkana;530;530 - South Konkan;Duchy Konkana - Malvana
c_thana;530;530 - South Konkan;Thana - Malvana
c_daman;530;530 - South Konkan;Daman - Malvana

d_lata;529;529 - North Konkan;Duchy Lata - North Konkan	#North Konkan is between these duchies, having both the adjacent duchies helps
d_konkana;529;529 - North Konkan;Duchy Konkana - North Konkan
c_daman;529;529 - North Konkan;Daman - North Konkan
c_thana;529;529 - North Konkan;Thana - North Konkan	#Added weight, province capital
c_thana;529;529 - North Konkan;Thana - North Konkan

c_thana;2089;2089 - Chud;Thana - Chud

c_goa;2030;2030 - Goa;Goa - Goa

c_kolhapur;2033;2033 - Savanur;Kolhapur - Savanur
c_vatapi;2033;2033 - Savanur;Vatapi - Savanur

c_goa;531;531 - Kanara;Goa - Kanara
c_honnore;531;531 - Kanara;Honnore - Kanara
c_kanara;531;531 - Kanara;Kanara - Kanara

c_kanara;2029;2029 - South Kanara;Kanara - South Kanara

d_nasikya;1946;1946 - Desh;Duchy Nasikya - Desh
c_kondana;1946;1946 - Desh;Kondana - Desh
c_kolhapur;1946;1946 - Desh;Kolhapur - Desh

d_devagiri;545;545 - Marathwada;Duchy Devagiri - Marathwada
c_devagiri;545;545 - Marathwada;Devagiri - Marathwada
c_pratishthana;545;545 - Marathwada;Pratisthana - Marathwada
c_vatsagulma;545;545 - Marathwada;Vatsagulma - Marathwada
c_nanded;545;545 - Marathwada;Nanded - Marathwada
c_parnakheta;545;545 - Marathwada;Parnaketha - Marathwada

d_rattapadi;544;544 - Ahmadnagar;Duchy Rattapadi - Ahmadnagar
c_lattalura;544;544 - Ahmadnagara;Lattalura - Ahmadnagar
c_naldurg;544;544 - Ahmadnagar;Naldurg - Ahmadnagar

c_taradavadi;569;569 - Bijapur;Taradavadi - Bijapur

d_kalyani;1948;1948 - Bidar;Duchy Kalyani - Bidar
c_kalyani;1948;1948 - Bidar;Kalyani - Bidar
c_bidar;1948;1948 - Bidar;Bidar - Bidar
c_sagar;1948;1948 - Bidar;Sagar - Bidar

c_manyakheta;2035;2035 - Gulbarga;Manyaketha - Gulbarga

d_gangavadi;533;533 - Mysore;Duchy Gangavadi - Mysore
c_srirangapatna;533;533 - Mysore;Srirangapatna - Mysore
c_talakad;533;533 - Mysore;Talakad - Mysore
c_manyapura;533;533 - Mysore;Manyapura - Mysore
c_nandagiri;533;533 - Mysore;Nandagiri - Mysore

d_nulambavadi;541;541 - Vijayanagar;Duchy Nulambavadi - Vijayanagara
c_uchangidurga;541;541 - Vijayanagar;Uchangidurga - Vijayanagara
c_dwarasamudra;541;541 - Vijayanagar;Dwarasamudra - Vijayanagara
c_alampur;541;541 - Vijayanagar;Alampur - Vijayanagara
c_banavasi;541;541 - Vijayanagar;Banavasi - Vijayanagara

c_dwarasamudra;2023;2032 - Melenadu;Dwarasamudra - Melenadu

d_gangavadi;2031;2031 - Morasandu;Duchy Gangavadi - Morasandu
c_manyapura;2031;2031 - Morasandu;Manyapura - Morasandu
c_nandagiri;2031;2031 - Morasandu;Nandagiri - Morasandu
c_talakad;2031;2031 - Morasandu;Talakad - Morasandu

c_nandagiri;2027;2027 - Arcot;Nandagiri - Arcot

c_udayagiri;2090;2090 - Kurnool;Udayagiri - Kurnool
c_alampur;2090;2090 - Kurnool;Alampur - Kurnool

d_raichur_doab;532;532 - Raichur Doab;Duchy Raichur Doab - Raichur Doab
c_idatarainadu;532;532 - Raichur Doab;Idatarainadu - Raichur Doab
c_kudalasangama;532;532 - Raichur Doab;Kudalasangama - Raichur Doab
c_vatapi;532;532 - Raichur Doab;Vatapi - Raichur Doab
c_banavasi;532;532 - Raichur Doab;Banavasi - Raichur Doab

c_cholamandalam;540;540 - Coromandel;Cholamandalam - Coromandel
c_cholamandalam;2026;2026 - Tanjore;Cholomandalam - Tanjore
c_cholamandalam;2085;2085 - Tiruchirappalli;Cholomandalam - Tiruchirappalli

d_chola_nadu;1947;1947 - Carnatic;Duchy Chola Nadu - Carnatic
c_tagadur;1947;1947 - Carnatic;Tagadur - Carnatic
c_potapi;1947;1947 - Carnatic;Potapi - Carnatic

d_pandya_nadu;536;536 - Madurai;Duchy Pandya Nadu - Madurai
c_madurai;536;536 - Madurai;Madurai - Madurai

#c_tenkasi;536;536 - Madurai;Tenkasi - Madurai

c_tirunelveli;2101;2101 - Tirunelveli;Tirunelveli - Tirunelveli

c_kongu;538;538 - Kongu;Kongu - Kongu

d_chera_nadu;534;534 - Malabar;Duchy Chera Nadu - Malabar
c_mahoyadapuram;534;534 - Malabar;Mahoyadapuram - Malabar
c_qalqut;534;534 - Malabar;Qalqut - Malabar

c_mahoyadapuram;535;535 - Kochin;Mahoyadapuram - Kochin

c_venadu;537;537 - Venad;Venadu - Venad

c_maldives;1248;1248 - Maldives;Maldives - Maldives

d_tondai_nadu;539;539 - Tondainadu;Duchy Tondai Nadu - Tondainadu
c_kanchipuram;539;539 - Tondainadu;Kanchipuram - Tondainadu
c_nellore;539;539 - Tondainadu;Nellore - Tondainadu

c_nellore;2083;2083 - Kosta;Nellore - Kosta

d_vengi;543;543 - Kosta;Duchy Vengi - Kosta
c_vijayawada;543;543 - Kosta;Vijayawada - Kosta
c_nellore;543;543 - Kosta;Nellore - Kosta

d_vengi;2084;2084 - Konaseema;Duchy Vengi - Konaseema
c_vengipura;2084;2084 - Konaseema;Vengipura - Konaseema
c_pithapuram;2084;2084 - Konaseema;Pithapuram - Konaseema

d_udayagiri;1949;1949 - Rayalaseema;Duchy Udayagiri - Rayalaseema
c_udayagiri;1949;1949 - Rayalaseema;Udayagiri - Rayalaseema
c_amaravati;1949;1949 - Rayalaseema;Amaravati - Rayalaseema
c_penugonda;1949;1949 - Rayalaseema;Penugonda - Rayalaseema

d_warangal;2037;2037 - Warangal;Duchy Warangal - Warangal
c_kambampet;2037;2037 - Warangal;Kambampet - Warangal
c_orangallu;2037;2037 - Warangal;Orangallu - Warangal
c_rajamahendravaram;2037;2037 - Warangal;Rajamahendravaram - Warangal

d_warangal;2028;2028 - Mahur;Duchy Warangal - Mahur
c_vemulavada;2028;2028 - Mahur;Vemulavada - Mahur
c_balkonda;2028;2028 - Mahur;Balkonda - Mahur

d_racakonda;542;542 - Telingana;Duchy Racakonda - Telingana
c_racakonda;542;542 - Telingana;Racakonda - Telingana
c_nilagiri;542;542 - Telingana;Nilagiri - Telingana
c_pannagallu;542;542 - Telingana;Pannagallu - Telingana
c_medak;542;542 - Telingana;Medak - Telingana
c_kollipake;542;542 - Telingana;Kollipake - Telingana

d_lanka;572;572 - Kotte;Duchy Lanka - Kotte
c_phiti;572;572 - Kotte;Pihiti - Kotte
c_dakhina_desa;572;572 - Kotte;Dakhina Desa - Kotte

d_lanka;2099;2099 - Kandy;Duchy Lanka - Kandy
d_sinhala;2099;2099 - Kandy;Duchy Sinhala - Kandy
c_rohana;2099;2099 - Kandy;Rohanna - Kandy
c_kotthasara;2099;2099 - Kandy;Kotthasara - Kandy

d_sinhala;2100;2100 - Vanni;Duchy Sinhala - Vanni
c_phiti;2100;2100 - Vanni;Pihiti - Vanni
c_nagadipa;2100;2100 - Vanni;Nagadipa - Vanni


b_kathmandu;557;557 - Katmandu;Barony Kathmandu - Katmandu


# Tarim Basim

c_kashgar;739;739 - Kashgar;Kashgar - Kashgar
c_kashgar;4210;4210 - Yangi Hissar;Kashgar - Yangi Hissar
c_kashgar;2124;2124 - Yarkand;Kashgar - Yarkand

c_yarkand;2124;2124 - Yarkand;Yarkand - Yarkand
c_aksu;2124;2124 - Yarkand;Aksu - Yarkand

c_khotan;710;710 - Hotan;Khotan - Hotan

c_aksu;712;712 - Aksu;Aksu - Aksu
c_aksu;4209;4209 - Maralbexi;Aksu - Maralbexi

c_kucha;2121;2121 - Kuqa;Kucha - Kuqa

c_cherchen;711;711 - Qarqan;Cherchen - Qarqan
c_charkliq;711;711 - Qarqan;Charkliq - Qarqan

c_karashar;2192;2192 - Korla;Karashar - Korla

c_loulan;2123;2123 - Qakilik;Loulan - Qakilik

c_dunhuang;707;707 - Yumen;Dunhuang - Yumen

c_anxi;2122;2122 - Hami;Anxi - Hami

c_kara_khoja;713;713 - Beshbaliq;Kara Khoja - Beshbaliq
c_dunkheger;713;713 - Beshbaliq;Dunkheger - Beshbaliq

c_dunkheger;4206;4206 - Balikul;Dunkheger - Balikul

c_kara_khoja;4207;4207 - Turpan;Kara Khoja - Turpan

c_luntai;715;715 - Urumqi;Luntai - Urumqi

# Mongolia

c_altay;714;714 - Hoboksar;Altay - Hoboksar

c_muztau;1066;1066 - Altai Uriankhai;Muztau - Altai Uriankhai

c_tsagaannuur;718;718 - Kobdo;Tsagaannuur - Kobdo
c_tsagaannuur;4222;4222 - Ulaangom;Tsagaannuur - Ulaangom

c_kyzyl;716;716 - Tannu Uriankhai;Kyzyl - Tannu Uriankhai
c_otuken;716;716 - Tannu Uriankhai;Otuken - Tannu Uriankhai

c_khangai;719;719 - Uliastai;Khangai - Uliastai

c_aj_bogd;2117;2117 - Zasagt;Aj Bogd - Zasagt
c_ikh_bogd;2117;2117 - Zasagt;Ikh Bogd - Zasagt

c_ikh_bogd;2193;2193 - Govi;Ikh Bogd - Govi

c_kara_khorum;2190;2190 - Qaraqorum;Kara Khorum - Qaraqorum

c_baygal;2189;2189 - Tsetserleg;Baygal - Tsetserleg
