duke_dalmatian;Duote;;;;;;;;;;;x
duchy_of_dalmatian;Duoto of;;;;;;;;;;;x
count_dalmatian;Nagisratuar;;;;;;;;;;;x
temple_baron_dalmatian;Cotifido;;;;;;;;;;;x
emperor_dalmatian;Interto;;;;;;;;;;;x
king_norse;Lofðungr;;;;;;;;;;;x
kingdom_of_norse;Lofðungrdum of;;;;;;;;;;;x
duke_norse;Dróttinn;;;;;;;;;;;x
duchy_of_norse;Herradom of;;;;;;;;;;;x
count_norse;Hilmir;;;;;;;;;;;x
county_of_norse;Hilmirdom of;;;;;;;;;;;x
temple_baron_norse;Prestr;;;;;;;;;;;x
job_spiritual_norse;Ellri;;;;;;;;;;;x
job_marshal_norse;Drengr;;;;;;;;;;;x
job_treasurer_norse;Ármaðr;;;;;;;;;;;x
job_spymaster_norse;Þjófr;;;;;;;;;;;x
job_chancellor_norse;Dómari;;;;;;;;;;;x
title_prince_norse;Vísi;;;;;;;;;;;x
king_swede;Lofðungr;;;;;;;;;;;x
kingdom_of_swede;Lofðungrdum of;;;;;;;;;;;x
duke_swede;Dróttinn;;;;;;;;;;;x
duchy_of_swede;Herradom of;;;;;;;;;;;x
count_swede;Hilmir;;;;;;;;;;;x
county_of_swede;Hilmirdom of;;;;;;;;;;;x
temple_baron_swede;Prestr;;;;;;;;;;;x
job_spiritual_swede;Ellri;;;;;;;;;;;x
job_marshal_swede;Drengr;;;;;;;;;;;x
job_treasurer_swede;Ármaðr;;;;;;;;;;;x
job_spymaster_swede;Þjófr;;;;;;;;;;;x
job_chancellor_swede;Dómari;;;;;;;;;;;x
title_prince_swede;Vísi;;;;;;;;;;;x
king_dane;Lofðungr;;;;;;;;;;;x
kingdom_of_dane;Lofðungrdum of;;;;;;;;;;;x
duke_dane;Dróttinn;;;;;;;;;;;x
duchy_of_dane;Herradom of;;;;;;;;;;;x
count_dane;Hilmir;;;;;;;;;;;x
county_of_dane;Hilmirdom of;;;;;;;;;;;x
temple_baron_dane;Prestr;;;;;;;;;;;x
job_spiritual_dane;Ellri;;;;;;;;;;;x
job_marshal_dane;Drengr;;;;;;;;;;;x
job_treasurer_dane;Ármaðr;;;;;;;;;;;x
job_spymaster_dane;Þjófr;;;;;;;;;;;x
job_chancellor_dane;Dómari;;;;;;;;;;;x
title_prince_dane;Vísi;;;;;;;;;;;x
northwest_semitic;Northwest Semitic;;;;;;;;;;x
east_semitic;East Semitic;;;;;;;;;;;x
akkadian;Akkadian;;;;;;;;;;;x
eblaite;Eblaite;;;;;;;;;;;x
king_cushitic;Boqor;;;;;;;;;;;x
kingdom_of_cushitic;Boqortooyo of;;;;;;;;;;;x
duke_cushitic;Sayidkaygiiyow;;;;;;;;;;;x
duchy_of_cushitic;Ayeyba of;;;;;;;;;;;x
count_cushitic;Taliyaha;;;;;;;;;;;x
county_of_cushitic;Gobolka of;;;;;;;;;;;x
temple_baron_cushitic;Wadaadkii;;;;;;;;;;;x
baron_cushitic;Xoogweynaha;;;;;;;;;;;x
city_baron_cushitic;Duqa;;;;;;;;;;;x
city_count_cushitic;Duqasare;;;;;;;;;;;x
city_duke_cushitic;Ganacsiga;;;;;;;;;;;x
city_duchy_of_cushitic;Jamhuuriyad of;;;;;;;;;;x
city_king_cushitic;Amiirka;;;;;;;;;;;x
job_chancellor_cushitic;Safiirka;;;;;;;;;;;x
job_marshal_cushitic;Jeeneraal;;;;;;;;;;;x
job_treasurer_cushitic;Wakiikiisii;;;;;;;;;;;x
job_spymaster_cushitic;Basaas;;;;;;;;;;;x
job_spiritual_cushitic;Wadaad;;;;;;;;;;;x
emperor_chuyue;Ezenkhaan;;;;;;;;;;;x
king_chuyue;Khaan;;;;;;;;;;;x
kingdom_of_chuyue;Khaantuls of;;;;;;;;;;;x
east_iranian;East Iranian;;;;;;;;;;;x
east_anatolic;East Anatolic;;;;;;;;;;;x
vistula_veneti;Vistula-Veneti;;;;;;;;;;;x
tashellhit;Tashellhit;;;;;;;;;;;x
tamazight;Tamazight;;;;;;;;;;;x
riffian;Riffian;;;;;;;;;;;x
shenwa;Shenwa;;;;;;;;;;;x
taqbaylit;Taqbaylit;;;;;;;;;;;x
tacawit;Tacawit;;;;;;;;;;;x
nafusi;Nafusi;;;;;;;;;;;x
mzab_wargla;Mzab-Wargla;;;;;;;;;;;x
caucasian;Caucasian;;;;;;;;;;;x
vasconic;Vasconic;;;;;;;;;;;x
aquitani;Aquitani;;;;;;;;;;;x
adyghes;Adyghes;;;;;;;;;;;x
caucasian_albanian;Aghwan;;;;;;;;;;;x
east_aramaic;East Aramaic;;;;;;;;;;;x
king_albanian;Mbret;;;;;;;;;;;x
kingdom_of_albanian;Mbreti of;;;;;;;;;;;x
duke_albanian;Zot;;;;;;;;;;;x
duchy_of_albanian;Zoti of;;;;;;;;;;;x
count_albanian;Konteshë;;;;;;;;;;;x
county_of_albanian;Konti of;;;;;;;;;;;x
temple_baron_albanian;Prift;;;;;;;;;;;x
city_baron_albanian;Kryebashkiak;;;;;;;;;;;x
city_count_albanian;Kryetar-Bashkie;;;;;;;;;;;x
city_duke_albanian;Tregtar-Princ;;;;;;;;;;;x
city_duchy_of_albanian;Republikë of;;;;;;;;;;;x
d_arian;The Arian Papacy;;;;;;;;;;;x
d_arian_adj;Arian;;;;;;;;;;;x
aesti;Aesti;;;;;;;;;;;x
galindian;Galindian;;;;;;;;;;x
d_east_galindians;East Galindians;;;;;;;;;;;x
d_east_galindians_adj;East Galindian;;;;;;;;;;;x
d_west_galindians;West Galindians;;;;;;;;;;;x
d_west_galindians_adj;West Galindian;;;;;;;;;;;x
d_zhmudians;Zhmudians;;;;;;;;;;;x
d_zhmudians_adj;Zhmud;;;;;;;;;;;x
duke_khalan;Lord;;;;;;;;;;;x
duchy_of_khalan;Lordship of;;;;;;;;;;;x
king_khalan;Phylarch;;;;;;;;;;;x
kingdom_of_khalan;Phylarchate of;;;;;;;;;;;x
count_khalan;Chief;;;;;;;;;;;x
county_of_khalan;Chiefdom of;;;;;;;;;;;x
khawariji;Khawariji;;;;;;;;;;;x
khawariji_DESC;Khawariji, or "tose who went out" is a sect of Islam that arose from he rejection of Ali Ibn Abi Talib's rule in the Caliphate.;;;;;;;;;;;x
haruriyyah;Haruriyyah;;;;;;;;;;;x
haruriyyah_DESC;Haruriyyah is an early Muslim sect which was an offshoot branch of the Khariji Rectors. They took offense to the use of arbitrators in the Caliphate and had Ali murdered.;;;;;;;;;;;x
king_xionite;Þao;;;;;;;;;;;x
kingdom_of_xionite;Þaodom of;;;;;;;;;;;x
duke_xionite;Xoadeo;;;;;;;;;;;x
duchy_of_xionite;Xoadeodom of;;;;;;;;;;;x
count_xionite;Oazarko-Bago;;;;;;;;;;;x
county_of_xionite;Oazagodom of;;;;;;;;;;;x
baron_xionite;Bago;;;;;;;;;;;x
emperor_xionite;Þaonano-Þao;;;;;;;;;;;x
king_chuyue;Þao;;;;;;;;;;;x
kingdom_of_chuyue;Þaodom of;;;;;;;;;;;x
duke_chuyue;Xoadeo;;;;;;;;;;;x
duchy_of_chuyue;Xoadeodom of;;;;;;;;;;;x
count_chuyue;Oazarko-Bago;;;;;;;;;;;x
county_of_chuyue;Oazagodom of;;;;;;;;;;;x
baron_chuyue;Bago;;;;;;;;;;;x
emperor_chuyue;Þaonano-Þao;;;;;;;;;;;x
job_chancellor_khalan;Presveftís;;;;;;;;;;;x
job_marshal_khalan;Genikés;;;;;;;;;;;x
job_treasurer_khalan;Oikonómos;;;;;;;;;;;x
job_spymaster_khalan;Katáskopos;;;;;;;;;;;x
job_lord_spiritual_khalan;Efimérios;;;;;;;;;;;x
title_prince_khalan;Igemón;;;;;;;;;;;x
title_prince_female_khalan;Vasilopoúla;;;;;;;;;;;x
kingdom_central_arabic;Sultanate;;;;;;;;;;;x
king_tribal_arab;Meleket;;;;;;;;;;;x
kingdom_of_tribal_arab;Melekbaka of;;;;;;;;;;;x
kingdom_tribal_arab;Melekbaka;;;;;;;;;;;x
duke_tribal_arab;Yezeman;;;;;;;;;;;x
duchy_of_tribal_arab;Gyrbaka of;;;;;;;;;;x
count_tribal_arab;Hokem;;;;;;;;;;;x
county_of_tribal_arab;Hokembaka of;;;;;;;;;;;x
county_tribal_arab;Hokembaka;;;;;;;;;;;x
duchy_tribal_arab;Gyrbaka;;;;;;;;;;;x
kingdom_hepthalite;Horde;;;;;;;;;;;x
duchy_khalan;Lordship;;;;;;;;;;;x
county_khalan;Cheifdom;;;;;;;;;;;x
duchy_central_semitic;Emirate;;;;;;;;;;;x
county_central_semitic;Sheikdom;;;;;;;;;;;x
d_yathrib;Yathrib;;;;;;;;;;;x
d_yathrib_adj;Yathribi;;;;;;;;;;;x
b_banu_qaynuqa;Banu Qaynuqa;;;;;;;;;;;x
b_banu_qurayza;Banu Qurayza;;;;;;;;;;;x
b_banu_nadir;Banu Nadir;;;;;;;;;;;x
b_banu_aus;Banu Aus;;;;;;;;;;;x
b_banu_khazraj;Khazraj;;;;;;;;;;;x
d_thaqif;Thaqif;;;;;;;;;;;x
d_thaqif_adj;Thaqifi;;;;;;;;;;;x
d_hawazin;Hawazin;;;;;;;;;;;x
d_hawazin_adj;Hawazi;;;;;;;;;;;x
d_ghifar;Ghifar;;;;;;;;;;;x
d_ghifar_adj;Ghifari;;;;;;;;;;;x
skirian;Skirian;;;;;;;;;;;x
d_raetia_curiensis;Raetia-Curiensis;;;;;;;;;;;x
d_raetia_curiensis_adj;Churaetian;;;;;;;;;;x
d_montes_aregenses;Montes Aregenses;;;;;;;;;;;x
d_montes_aregenses_adj;Aregentian;;;;;;;;;;;x
d_africa_prefect;Africa;;;;;;;;;;;x
d_kinanah;Kinanah;;;;;;;;;;;x
d_africa_prefect_adj;African;;;;;;;;;;;x
d_kinanah_adj;Kindite;;;;;;;;;;;x
d_hanifa;Hanifa;;;;;;;;;;;x
d_hanifa;Hanifan;;;;;;;;;;;x
d_bakr_ibn_wail;Bakr ibn Wail;;;;;;;;;;;x
d_tamim;Tamim;;;;;;;;;;;x
d_bakr_ibn_wail_adj;Rabi'ah;;;;;;;;;;;x
adnanite;Adnanite;;;;;;;;;;;x
d_anizzah;Anizzah;;;;;;;;;;;x
d_udhrah;Udhrah;;;;;;;;;;;x
k_amr_confederacy;Amir Confederacy;;;;;;;;;;;x
k_amr_confederacy;Amir;;;;;;;;;;;x
d_kilab;Kilab;;;;;;;;;;;x
d_hilal;Hilal;;;;;;;;;;;x
d_kaab;Ka'ab;;;;;;;;;;;x
torrean_group;Torrean;;;;;;;;;;;x
count_corsican;Camthi;;;;;;;;;;;x
duke_corsican;Zilac;;;;;;;;;;;x
duchy_of_corsican;Tudthi of;;;;;;;;;;x
county_of_corsican;Tular of;;;;;;;;;;;x
king_corsican;Lauxum;;;;;;;;;;;x
kingdom_of_corsican;Mexl of;;;;;;;;;;;x
job_chancellor_corsican;Cexase;;;;;;;;;;;x
job_marshal_corsican;Parniz;;;;;;;;;;;x
job_treasurer_corsican;Macstreve;;;;;;;;;;;x
job_spymaster_corsican;Tamera;;;;;;;;;;;x
job_martial_corsican;Parniz;;;;;;;;;;;x
job_spiritual_corsican;Purtsne;;;;;;;;;;;x
d_hhaha;Hhaha;;;;;;;;;;;x
city_count_corsican;Spural-Camthi;;;;;;;;;;;x
baron_city_of_corsican;Spural of;;;;;;;;;;;x
city_baron_corsican;Spural-Macstreve;;;;;;;;;;;x
city_duke_corsican;Spural-Zil;;;;;;;;;;;x
city_duchy_of_corsican;Spuraltudthi of;;;;;;;;;;;x
d_hhaha;Hhaha;;;;;;;;;;;x
d_hhaha_adj;Hhahi;;;;;;;;;;;x
d_ghomara;Ghomara;;;;;;;;;;;x
d_ghomara_adj;Ghomari;;;;;;;;;;;x
d_doukkala;Doukkala;;;;;;;;;;;x
d_doukkala_adj;Doukkali;;;;;;;;;;;x
d_regraga;Regraga;;;;;;;;;;;x
d_regraga_adj;Regragi;;;;;;;;;;;x
abolish_masmuda;Abolish the Confederacy;;;;;;;;;;;x
abolish_masmuda_DESC;Abolish the Masmuda Confederacy, creating a centralized state ruled by your dynasty. Be warned though, this may launch a new age of tribal wars.;;;;;;;;;;x
refused_sacrifice;Refused Sacrifice;;;;;;;;;;;x
imazunen;Imazunen;;;;;;;;;;;x
imazunen_desc;You are an Imazunen, or "Prophet" of your people, granting you great respect and prestige to you and your family.;;;;;;;;;;;x
tamtruyt;Tamtruyt;;;;;;;;;;;x
tamtruyt_desc;The realm is in a state of Tamtruyt, leaving the government without power and a general anarchy throughout the realm.;;;;;;;;;;;x
temple_baron_nestorian;Mar;;;;;;;;;;;x
nasrani;Nasrani;;;;;;;;;;;x
nasrani_DESC;This character is a member of the Nasrani Christian caste, highly prestigious in Indian society.;;;;;;;;;;;x
astures;Astures;;;;;;;;;;x
continental_celtic;Continental Celtic;;;;;;;;;;x
d_astures;Astures;;;;;;;;;;x
d_astures_adj;Astur;;;;;;;;;;x
d_bagaudae;Bagaudae;;;;;;;;;;x
d_bagaudae_adj;Bagaudae;;;;;;;;;;x
REBEL_LEADER;Rebel Leader;;;;;;;;;;x
galician;Galician;;;;;;;;;;x
d_gustow;Gustow;;;;;;;;;;x
d_gustow_adj;Gustovii;;;;;;;;;;x
gustow;Gustow;;;;;;;;;;x
vidivarii;Vidivarii;;;;;;;;;;x
d_vidivaria;Vidivaria;;;;;;;;;;x
d_vidivaria_adj;Vidivarian;;;;;;;;;;x
d_lemovia;Lemovia;;;;;;;;;;x
d_lemovia_adj;Lemovian;;;;;;;;;x
denziner;Denziner;;;;;;;;;;x
lebus;Lebus;;;;;;;;;;x;;x
PR0V1611;Isle of Wight;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
;;;;;;;;;;;x
